--- Parsing VGM from 5.00s to 15.00s ---
Sample range: 220500 to 661500

Time (s)     Samples      Command             
10.6800      470988       YM2151: reg 0x7F, val 0x60
10.6800      470988       YM2151: reg 0x75, val 0x7F
10.6800      470988       YM2151: reg 0x2D, val 0x38
10.6800      470988       YM2151: reg 0x35, val 0xC8
10.6800      470988       YM2151: reg 0x0F, val 0x99
10.6800      470988       YM2151: reg 0x27, val 0xFC
10.6800      470988       YM2151: reg 0x7F, val 0x69
10.6800      470988       WAIT: 882 samples (1/50s)
10.7000      471870       YM2151: reg 0x2E, val 0x48
10.7000      471870       YM2151: reg 0x36, val 0xD0
10.7000      471870       YM2151: reg 0x76, val 0x04
10.7000      471870       YM2151: reg 0x0F, val 0x9A
10.7000      471870       YM2151: reg 0x27, val 0xFC
10.7000      471870       YM2151: reg 0x7F, val 0x69
10.7000      471870       YM2151: reg 0x75, val 0x7F
10.7000      471870       YM2151: reg 0x2D, val 0x38
10.7000      471870       YM2151: reg 0x35, val 0xC8
10.7000      471870       YM2151: reg 0x0F, val 0x9A
10.7000      471870       YM2151: reg 0x27, val 0xFC
10.7000      471870       YM2151: reg 0x7F, val 0x74
10.7000      471870       WAIT: 882 samples (1/50s)
10.7200      472752       YM2151: reg 0x2C, val 0x51
10.7200      472752       YM2151: reg 0x34, val 0xE0
10.7200      472752       YM2151: reg 0x74, val 0x18
10.7200      472752       YM2151: reg 0x2D, val 0x39
10.7200      472752       YM2151: reg 0x35, val 0x90
10.7200      472752       YM2151: reg 0x75, val 0x7F
10.7200      472752       YM2151: reg 0x2D, val 0x2E
10.7200      472752       YM2151: reg 0x35, val 0xE0
10.7200      472752       YM2151: reg 0x75, val 0x7F
10.7200      472752       YM2151: reg 0x0F, val 0x9F
10.7200      472752       YM2151: reg 0x27, val 0xFC
10.7200      472752       YM2151: reg 0x7F, val 0x74
10.7200      472752       YM2151: reg 0x74, val 0x00
10.7200      472752       YM2151: reg 0x2C, val 0x51
10.7200      472752       YM2151: reg 0x34, val 0xE0
10.7200      472752       YM2151: reg 0x0F, val 0x9F
10.7200      472752       YM2151: reg 0x27, val 0xFC
10.7200      472752       YM2151: reg 0x7F, val 0x74
10.7200      472752       YM2151: reg 0x75, val 0x7F
10.7200      472752       YM2151: reg 0x2D, val 0x2E
10.7200      472752       YM2151: reg 0x35, val 0xE0
10.7200      472752       YM2151: reg 0x0F, val 0x9F
10.7200      472752       YM2151: reg 0x27, val 0xFC
10.7200      472752       YM2151: reg 0x7F, val 0x52
10.7200      472752       YM2151: reg 0x76, val 0x18
10.7200      472752       YM2151: reg 0x2E, val 0x48
10.7200      472752       YM2151: reg 0x36, val 0xD0
10.7200      472752       YM2151: reg 0x0F, val 0x9F
10.7200      472752       YM2151: reg 0x27, val 0xFC
10.7200      472752       YM2151: reg 0x7F, val 0x52
10.7200      472752       YM2151: reg 0x2C, val 0x51
10.7200      472752       YM2151: reg 0x34, val 0xE0
10.7200      472752       YM2151: reg 0x2D, val 0x2E
10.7200      472752       YM2151: reg 0x35, val 0xE0
10.7200      472752       YM2151: reg 0x2E, val 0x48
10.7200      472752       YM2151: reg 0x36, val 0xD0
10.7200      472752       WAIT: 882 samples (1/50s)
10.7400      473634       YM2151: reg 0x2E, val 0x4E
10.7400      473634       YM2151: reg 0x36, val 0xEC
10.7400      473634       YM2151: reg 0x76, val 0x18
10.7400      473634       YM2151: reg 0x74, val 0x00
10.7400      473634       YM2151: reg 0x75, val 0x7F
10.7400      473634       YM2151: reg 0x76, val 0x18
10.7400      473634       YM2151: reg 0x0F, val 0x9F
10.7400      473634       YM2151: reg 0x27, val 0xFC
10.7400      473634       YM2151: reg 0x7F, val 0x7F
10.7400      473634       YM2151: reg 0x74, val 0x04
10.7400      473634       YM2151: reg 0x2C, val 0x51
10.7400      473634       YM2151: reg 0x34, val 0xE0
10.7400      473634       YM2151: reg 0x0F, val 0x9F
10.7400      473634       YM2151: reg 0x27, val 0xFC
10.7400      473634       YM2151: reg 0x7F, val 0x7F
10.7400      473634       YM2151: reg 0x08, val 0x7D
10.7400      473634       YM2151: reg 0x75, val 0x00
10.7400      473634       YM2151: reg 0x2D, val 0x0E
10.7400      473634       YM2151: reg 0x35, val 0xEC
10.7400      473634       YM2151: reg 0x0F, val 0x9F
10.7400      473634       YM2151: reg 0x27, val 0xFC
10.7400      473634       YM2151: reg 0x7F, val 0x7F
10.7400      473634       WAIT: 882 samples (1/50s)
10.7600      474516       YM2151: reg 0x2E, val 0x52
10.7600      474516       YM2151: reg 0x36, val 0xE4
10.7600      474516       YM2151: reg 0x76, val 0x18
10.7600      474516       WAIT: 882 samples (1/50s)
10.7800      475398       YM2151: reg 0x2E, val 0x48
10.7800      475398       YM2151: reg 0x36, val 0xD0
10.7800      475398       YM2151: reg 0x76, val 0x18
10.7800      475398       YM2151: reg 0x74, val 0x08
10.7800      475398       YM2151: reg 0x2C, val 0x51
10.7800      475398       YM2151: reg 0x34, val 0xE0
10.7800      475398       YM2151: reg 0x0F, val 0x9F
10.7800      475398       YM2151: reg 0x27, val 0xFC
10.7800      475398       YM2151: reg 0x7F, val 0x7F
10.7800      475398       WAIT: 882 samples (1/50s)
10.8000      476280       YM2151: reg 0x2C, val 0x52
10.8000      476280       YM2151: reg 0x34, val 0xE4
10.8000      476280       YM2151: reg 0x74, val 0x08
10.8000      476280       YM2151: reg 0x74, val 0x14
10.8000      476280       YM2151: reg 0x2C, val 0x52
10.8000      476280       YM2151: reg 0x34, val 0xE4
10.8000      476280       YM2151: reg 0x0F, val 0x9F
10.8000      476280       YM2151: reg 0x27, val 0xFC
10.8000      476280       YM2151: reg 0x7F, val 0x7F
10.8000      476280       WAIT: 882 samples (1/50s)
10.8200      477162       YM2151: reg 0x2E, val 0x4E
10.8200      477162       YM2151: reg 0x36, val 0xEC
10.8200      477162       YM2151: reg 0x76, val 0x18
10.8200      477162       YM2151: reg 0x74, val 0x18
10.8200      477162       YM2151: reg 0x2C, val 0x52
10.8200      477162       YM2151: reg 0x34, val 0xE4
10.8200      477162       YM2151: reg 0x0F, val 0x9F
10.8200      477162       YM2151: reg 0x27, val 0xFC
10.8200      477162       YM2151: reg 0x7F, val 0x7F
10.8200      477162       WAIT: 882 samples (1/50s)
10.8400      478044       YM2151: reg 0x2E, val 0x52
10.8400      478044       YM2151: reg 0x36, val 0xE4
10.8400      478044       YM2151: reg 0x76, val 0x18
10.8400      478044       WAIT: 882 samples (1/50s)
10.8600      478926       YM2151: reg 0x2E, val 0x48
10.8600      478926       YM2151: reg 0x36, val 0xD0
10.8600      478926       YM2151: reg 0x76, val 0x18
10.8600      478926       WAIT: 882 samples (1/50s)
10.8800      479808       YM2151: reg 0x2C, val 0x4E
10.8800      479808       YM2151: reg 0x34, val 0xEC
10.8800      479808       YM2151: reg 0x74, val 0x18
10.8800      479808       YM2151: reg 0x74, val 0x18
10.8800      479808       YM2151: reg 0x75, val 0x00
10.8800      479808       YM2151: reg 0x76, val 0x18
10.8800      479808       YM2151: reg 0x0F, val 0x9F
10.8800      479808       YM2151: reg 0x27, val 0xFC
10.8800      479808       YM2151: reg 0x7F, val 0x00
10.8800      479808       YM2151: reg 0x74, val 0x00
10.8800      479808       YM2151: reg 0x2C, val 0x4E
10.8800      479808       YM2151: reg 0x34, val 0xEC
10.8800      479808       YM2151: reg 0x0F, val 0x9F
10.8800      479808       YM2151: reg 0x27, val 0xFC
10.8800      479808       YM2151: reg 0x7F, val 0x00
10.8800      479808       YM2151: reg 0x08, val 0x05
10.8800      479808       YM2151: reg 0x75, val 0x7F
10.8800      479808       YM2151: reg 0x2D, val 0x2E
10.8800      479808       YM2151: reg 0x35, val 0xE0
10.8800      479808       YM2151: reg 0x0F, val 0x9F
10.8800      479808       YM2151: reg 0x27, val 0xFC
10.8800      479808       YM2151: reg 0x7F, val 0x52
10.8800      479808       YM2151: reg 0x76, val 0x04
10.8800      479808       YM2151: reg 0x2E, val 0x48
10.8800      479808       YM2151: reg 0x36, val 0xD0
10.8800      479808       YM2151: reg 0x0F, val 0x9F
10.8800      479808       YM2151: reg 0x27, val 0xFC
10.8800      479808       YM2151: reg 0x7F, val 0x52
10.8800      479808       YM2151: reg 0x2C, val 0x4E
10.8800      479808       YM2151: reg 0x34, val 0xEC
10.8800      479808       YM2151: reg 0x2D, val 0x2E
10.8800      479808       YM2151: reg 0x35, val 0xE0
10.8800      479808       YM2151: reg 0x2E, val 0x48
10.8800      479808       YM2151: reg 0x36, val 0xD0
10.8800      479808       WAIT: 882 samples (1/50s)
10.9000      480690       YM2151: reg 0x2E, val 0x4E
10.9000      480690       YM2151: reg 0x36, val 0xEC
10.9000      480690       YM2151: reg 0x76, val 0x04
10.9000      480690       YM2151: reg 0x74, val 0x00
10.9000      480690       YM2151: reg 0x75, val 0x7F
10.9000      480690       YM2151: reg 0x76, val 0x04
10.9000      480690       YM2151: reg 0x0F, val 0x9F
10.9000      480690       YM2151: reg 0x27, val 0xFC
10.9000      480690       YM2151: reg 0x7F, val 0x7F
10.9000      480690       YM2151: reg 0x74, val 0x04
10.9000      480690       YM2151: reg 0x2C, val 0x4E
10.9000      480690       YM2151: reg 0x34, val 0xEC
10.9000      480690       YM2151: reg 0x0F, val 0x9F
10.9000      480690       YM2151: reg 0x27, val 0xFC
10.9000      480690       YM2151: reg 0x7F, val 0x7F
10.9000      480690       YM2151: reg 0x08, val 0x7D
10.9000      480690       YM2151: reg 0x75, val 0x00
10.9000      480690       YM2151: reg 0x2D, val 0x00
10.9000      480690       YM2151: reg 0x35, val 0x00
10.9000      480690       YM2151: reg 0x0F, val 0x9F
10.9000      480690       YM2151: reg 0x27, val 0xFC
10.9000      480690       YM2151: reg 0x7F, val 0x7F
10.9000      480690       WAIT: 882 samples (1/50s)
10.9200      481572       YM2151: reg 0x2E, val 0x52
10.9200      481572       YM2151: reg 0x36, val 0xE4
10.9200      481572       YM2151: reg 0x76, val 0x04
10.9200      481572       WAIT: 882 samples (1/50s)
10.9400      482454       YM2151: reg 0x2E, val 0x48
10.9400      482454       YM2151: reg 0x36, val 0xD0
10.9400      482454       YM2151: reg 0x76, val 0x04
10.9400      482454       YM2151: reg 0x74, val 0x08
10.9400      482454       YM2151: reg 0x2C, val 0x4E
10.9400      482454       YM2151: reg 0x34, val 0xEC
10.9400      482454       YM2151: reg 0x0F, val 0x9F
10.9400      482454       YM2151: reg 0x27, val 0xFC
10.9400      482454       YM2151: reg 0x7F, val 0x7F
10.9400      482454       WAIT: 882 samples (1/50s)
10.9600      483336       YM2151: reg 0x2C, val 0x51
10.9600      483336       YM2151: reg 0x34, val 0xE0
10.9600      483336       YM2151: reg 0x74, val 0x08
10.9600      483336       YM2151: reg 0x74, val 0x14
10.9600      483336       YM2151: reg 0x2C, val 0x51
10.9600      483336       YM2151: reg 0x34, val 0xE0
10.9600      483336       YM2151: reg 0x0F, val 0x9F
10.9600      483336       YM2151: reg 0x27, val 0xFC
10.9600      483336       YM2151: reg 0x7F, val 0x7F
10.9600      483336       WAIT: 882 samples (1/50s)
10.9800      484218       YM2151: reg 0x2E, val 0x4E
10.9800      484218       YM2151: reg 0x36, val 0xEC
10.9800      484218       YM2151: reg 0x76, val 0x04
10.9800      484218       YM2151: reg 0x74, val 0x18
10.9800      484218       YM2151: reg 0x2C, val 0x51
10.9800      484218       YM2151: reg 0x34, val 0xE0
10.9800      484218       YM2151: reg 0x0F, val 0x9F
10.9800      484218       YM2151: reg 0x27, val 0xFC
10.9800      484218       YM2151: reg 0x7F, val 0x7F
10.9800      484218       WAIT: 882 samples (1/50s)
11.0000      485100       YM2151: reg 0x2E, val 0x52
11.0000      485100       YM2151: reg 0x36, val 0xE4
11.0000      485100       YM2151: reg 0x76, val 0x04
11.0000      485100       WAIT: 882 samples (1/50s)
11.0200      485982       YM2151: reg 0x2E, val 0x48
11.0200      485982       YM2151: reg 0x36, val 0xD0
11.0200      485982       YM2151: reg 0x76, val 0x04
11.0200      485982       WAIT: 882 samples (1/50s)
11.0400      486864       YM2151: reg 0x2C, val 0x4C
11.0400      486864       YM2151: reg 0x34, val 0xE8
11.0400      486864       YM2151: reg 0x74, val 0x18
11.0400      486864       YM2151: reg 0x2D, val 0x00
11.0400      486864       YM2151: reg 0x35, val 0x00
11.0400      486864       YM2151: reg 0x75, val 0x00
11.0400      486864       YM2151: reg 0x2D, val 0x00
11.0400      486864       YM2151: reg 0x35, val 0x00
11.0400      486864       YM2151: reg 0x75, val 0x00
11.0400      486864       YM2151: reg 0x74, val 0x18
11.0400      486864       YM2151: reg 0x75, val 0x00
11.0400      486864       YM2151: reg 0x76, val 0x04
11.0400      486864       YM2151: reg 0x0F, val 0x9F
11.0400      486864       YM2151: reg 0x27, val 0xFC
11.0400      486864       YM2151: reg 0x7F, val 0x00
11.0400      486864       YM2151: reg 0x74, val 0x00
11.0400      486864       YM2151: reg 0x2C, val 0x4C
11.0400      486864       YM2151: reg 0x34, val 0xE8
11.0400      486864       YM2151: reg 0x0F, val 0x9F
11.0400      486864       YM2151: reg 0x27, val 0xFC
11.0400      486864       YM2151: reg 0x7F, val 0x00
11.0400      486864       YM2151: reg 0x08, val 0x05
11.0400      486864       YM2151: reg 0x75, val 0x7F
11.0400      486864       YM2151: reg 0x2D, val 0x3E
11.0400      486864       YM2151: reg 0x35, val 0xE0
11.0400      486864       YM2151: reg 0x0F, val 0x9F
11.0400      486864       YM2151: reg 0x27, val 0xFC
11.0400      486864       YM2151: reg 0x7F, val 0x52
11.0400      486864       YM2151: reg 0x2C, val 0x4C
11.0400      486864       YM2151: reg 0x34, val 0xE8
11.0400      486864       YM2151: reg 0x2D, val 0x3E
11.0400      486864       YM2151: reg 0x35, val 0xE0
11.0400      486864       YM2151: reg 0x2E, val 0x48
11.0400      486864       YM2151: reg 0x36, val 0xD0
11.0400      486864       WAIT: 882 samples (1/50s)
11.0600      487746       YM2151: reg 0x2E, val 0x4E
11.0600      487746       YM2151: reg 0x36, val 0xEC
11.0600      487746       YM2151: reg 0x76, val 0x04
11.0600      487746       YM2151: reg 0x74, val 0x00
11.0600      487746       YM2151: reg 0x75, val 0x7F
11.0600      487746       YM2151: reg 0x76, val 0x04
11.0600      487746       YM2151: reg 0x0F, val 0x9F
11.0600      487746       YM2151: reg 0x27, val 0xFC
11.0600      487746       YM2151: reg 0x7F, val 0x7F
11.0600      487746       YM2151: reg 0x74, val 0x04
11.0600      487746       YM2151: reg 0x2C, val 0x4C
11.0600      487746       YM2151: reg 0x34, val 0xE8
11.0600      487746       YM2151: reg 0x0F, val 0x9F
11.0600      487746       YM2151: reg 0x27, val 0xFC
11.0600      487746       YM2151: reg 0x7F, val 0x7F
11.0600      487746       YM2151: reg 0x08, val 0x7D
11.0600      487746       YM2151: reg 0x75, val 0x00
11.0600      487746       YM2151: reg 0x2D, val 0x00
11.0600      487746       YM2151: reg 0x35, val 0x00
11.0600      487746       YM2151: reg 0x0F, val 0x9F
11.0600      487746       YM2151: reg 0x27, val 0xFC
11.0600      487746       YM2151: reg 0x7F, val 0x7F
11.0600      487746       YM2151: reg 0x2C, val 0x4C
11.0600      487746       YM2151: reg 0x34, val 0xE8
11.0600      487746       YM2151: reg 0x2D, val 0x0E
11.0600      487746       YM2151: reg 0x35, val 0xBC
11.0600      487746       YM2151: reg 0x2E, val 0x4E
11.0600      487746       YM2151: reg 0x36, val 0xEC
11.0600      487746       WAIT: 882 samples (1/50s)
11.0800      488628       YM2151: reg 0x2E, val 0x52
11.0800      488628       YM2151: reg 0x36, val 0xE4
11.0800      488628       YM2151: reg 0x76, val 0x04
11.0800      488628       WAIT: 882 samples (1/50s)
11.1000      489510       YM2151: reg 0x2E, val 0x48
11.1000      489510       YM2151: reg 0x36, val 0xD0
11.1000      489510       YM2151: reg 0x76, val 0x04
11.1000      489510       YM2151: reg 0x74, val 0x08
11.1000      489510       YM2151: reg 0x2C, val 0x4C
11.1000      489510       YM2151: reg 0x34, val 0xE8
11.1000      489510       YM2151: reg 0x0F, val 0x9F
11.1000      489510       YM2151: reg 0x27, val 0xFC
11.1000      489510       YM2151: reg 0x7F, val 0x7F
11.1000      489510       WAIT: 882 samples (1/50s)
11.1200      490392       YM2151: reg 0x2C, val 0x4E
11.1200      490392       YM2151: reg 0x34, val 0xEC
11.1200      490392       YM2151: reg 0x74, val 0x08
11.1200      490392       YM2151: reg 0x74, val 0x14
11.1200      490392       YM2151: reg 0x2C, val 0x4E
11.1200      490392       YM2151: reg 0x34, val 0xEC
11.1200      490392       YM2151: reg 0x0F, val 0x9F
11.1200      490392       YM2151: reg 0x27, val 0xFC
11.1200      490392       YM2151: reg 0x7F, val 0x7F
11.1200      490392       WAIT: 882 samples (1/50s)
11.1400      491274       YM2151: reg 0x2E, val 0x4E
11.1400      491274       YM2151: reg 0x36, val 0xEC
11.1400      491274       YM2151: reg 0x76, val 0x04
11.1400      491274       YM2151: reg 0x74, val 0x18
11.1400      491274       YM2151: reg 0x2C, val 0x4E
11.1400      491274       YM2151: reg 0x34, val 0xEC
11.1400      491274       YM2151: reg 0x0F, val 0x9F
11.1400      491274       YM2151: reg 0x27, val 0xFC
11.1400      491274       YM2151: reg 0x7F, val 0x7F
11.1400      491274       WAIT: 882 samples (1/50s)
11.1600      492156       YM2151: reg 0x2E, val 0x52
11.1600      492156       YM2151: reg 0x36, val 0xE4
11.1600      492156       YM2151: reg 0x76, val 0x04
11.1600      492156       WAIT: 882 samples (1/50s)
11.1800      493038       YM2151: reg 0x2E, val 0x48
11.1800      493038       YM2151: reg 0x36, val 0xD0
11.1800      493038       YM2151: reg 0x76, val 0x04
11.1800      493038       WAIT: 882 samples (1/50s)
11.2000      493920       YM2151: reg 0x2C, val 0x51
11.2000      493920       YM2151: reg 0x34, val 0xE0
11.2000      493920       YM2151: reg 0x74, val 0x18
11.2000      493920       YM2151: reg 0x2D, val 0x0E
11.2000      493920       YM2151: reg 0x35, val 0xBC
11.2000      493920       YM2151: reg 0x75, val 0x00
11.2000      493920       YM2151: reg 0x2D, val 0x0E
11.2000      493920       YM2151: reg 0x35, val 0xBC
11.2000      493920       YM2151: reg 0x75, val 0x00
11.2000      493920       YM2151: reg 0x0F, val 0x98
11.2000      493920       YM2151: reg 0x27, val 0xFC
11.2000      493920       YM2151: reg 0x7F, val 0x7F
11.2000      493920       YM2151: reg 0x74, val 0x18
11.2000      493920       YM2151: reg 0x75, val 0x00
11.2000      493920       YM2151: reg 0x76, val 0x04
11.2000      493920       YM2151: reg 0x0F, val 0x98
11.2000      493920       YM2151: reg 0x27, val 0xFC
11.2000      493920       YM2151: reg 0x7F, val 0x00
11.2000      493920       YM2151: reg 0x74, val 0x00
11.2000      493920       YM2151: reg 0x2C, val 0x51
11.2000      493920       YM2151: reg 0x34, val 0xE0
11.2000      493920       YM2151: reg 0x0F, val 0x98
11.2000      493920       YM2151: reg 0x27, val 0xFC
11.2000      493920       YM2151: reg 0x7F, val 0x00
11.2000      493920       YM2151: reg 0x08, val 0x05
11.2000      493920       YM2151: reg 0x75, val 0x00
11.2000      493920       YM2151: reg 0x2D, val 0x32
11.2000      493920       YM2151: reg 0x35, val 0xB0
11.2000      493920       YM2151: reg 0x0F, val 0x98
11.2000      493920       YM2151: reg 0x27, val 0xFC
11.2000      493920       YM2151: reg 0x7F, val 0x00
11.2000      493920       YM2151: reg 0x76, val 0x18
11.2000      493920       YM2151: reg 0x2E, val 0x48
11.2000      493920       YM2151: reg 0x36, val 0xD0
11.2000      493920       YM2151: reg 0x0F, val 0x98
11.2000      493920       YM2151: reg 0x27, val 0xFC
11.2000      493920       YM2151: reg 0x7F, val 0x00
11.2000      493920       WAIT: 882 samples (1/50s)
11.2200      494802       YM2151: reg 0x2D, val 0x2E
11.2200      494802       YM2151: reg 0x35, val 0x60
11.2200      494802       YM2151: reg 0x75, val 0x00
11.2200      494802       YM2151: reg 0x2E, val 0x4E
11.2200      494802       YM2151: reg 0x36, val 0xEC
11.2200      494802       YM2151: reg 0x76, val 0x18
11.2200      494802       YM2151: reg 0x0F, val 0x9D
11.2200      494802       YM2151: reg 0x27, val 0xFC
11.2200      494802       YM2151: reg 0x7F, val 0x00
11.2200      494802       YM2151: reg 0x74, val 0x04
11.2200      494802       YM2151: reg 0x2C, val 0x51
11.2200      494802       YM2151: reg 0x34, val 0xE0
11.2200      494802       YM2151: reg 0x0F, val 0x9D
11.2200      494802       YM2151: reg 0x27, val 0xFC
11.2200      494802       YM2151: reg 0x7F, val 0x00
11.2200      494802       WAIT: 882 samples (1/50s)
11.2400      495684       YM2151: reg 0x2D, val 0x32
11.2400      495684       YM2151: reg 0x35, val 0xB0
11.2400      495684       YM2151: reg 0x75, val 0x00
11.2400      495684       YM2151: reg 0x2D, val 0x2A
11.2400      495684       YM2151: reg 0x35, val 0x98
11.2400      495684       YM2151: reg 0x75, val 0x00
11.2400      495684       YM2151: reg 0x2E, val 0x52
11.2400      495684       YM2151: reg 0x36, val 0xE4
11.2400      495684       YM2151: reg 0x76, val 0x18
11.2400      495684       YM2151: reg 0x0F, val 0x95
11.2400      495684       YM2151: reg 0x27, val 0xFC
11.2400      495684       YM2151: reg 0x7F, val 0x00
11.2400      495684       YM2151: reg 0x75, val 0x04
11.2400      495684       YM2151: reg 0x2D, val 0x2A
11.2400      495684       YM2151: reg 0x35, val 0x98
11.2400      495684       YM2151: reg 0x0F, val 0x95
11.2400      495684       YM2151: reg 0x27, val 0xFC
11.2400      495684       YM2151: reg 0x7F, val 0x25
11.2400      495684       WAIT: 882 samples (1/50s)
11.2600      496566       YM2151: reg 0x2D, val 0x28
11.2600      496566       YM2151: reg 0x35, val 0x34
11.2600      496566       YM2151: reg 0x75, val 0x04
11.2600      496566       YM2151: reg 0x2E, val 0x48
11.2600      496566       YM2151: reg 0x36, val 0xD0
11.2600      496566       YM2151: reg 0x76, val 0x18
11.2600      496566       YM2151: reg 0x0F, val 0x96
11.2600      496566       YM2151: reg 0x27, val 0xFC
11.2600      496566       YM2151: reg 0x7F, val 0x25
11.2600      496566       YM2151: reg 0x74, val 0x08
11.2600      496566       YM2151: reg 0x2C, val 0x51
11.2600      496566       YM2151: reg 0x34, val 0xE0
11.2600      496566       YM2151: reg 0x0F, val 0x96
11.2600      496566       YM2151: reg 0x27, val 0xFC
11.2600      496566       YM2151: reg 0x7F, val 0x25
11.2600      496566       YM2151: reg 0x75, val 0x08
11.2600      496566       YM2151: reg 0x2D, val 0x28
11.2600      496566       YM2151: reg 0x35, val 0x34
11.2600      496566       YM2151: reg 0x0F, val 0x96
11.2600      496566       YM2151: reg 0x27, val 0xFC
11.2600      496566       YM2151: reg 0x7F, val 0x40
11.2600      496566       WAIT: 882 samples (1/50s)
11.2800      497448       YM2151: reg 0x2C, val 0x4C
11.2800      497448       YM2151: reg 0x34, val 0xE8
11.2800      497448       YM2151: reg 0x74, val 0x08
11.2800      497448       YM2151: reg 0x2D, val 0x2A
11.2800      497448       YM2151: reg 0x35, val 0x98
11.2800      497448       YM2151: reg 0x75, val 0x08
11.2800      497448       YM2151: reg 0x2D, val 0x25
11.2800      497448       YM2151: reg 0x35, val 0x18
11.2800      497448       YM2151: reg 0x75, val 0x08
11.2800      497448       YM2151: reg 0x0F, val 0x97
11.2800      497448       YM2151: reg 0x27, val 0xFC
11.2800      497448       YM2151: reg 0x7F, val 0x40
11.2800      497448       YM2151: reg 0x74, val 0x14
11.2800      497448       YM2151: reg 0x2C, val 0x4C
11.2800      497448       YM2151: reg 0x34, val 0xE8
11.2800      497448       YM2151: reg 0x0F, val 0x97
11.2800      497448       YM2151: reg 0x27, val 0xFC
11.2800      497448       YM2151: reg 0x7F, val 0x40
11.2800      497448       YM2151: reg 0x75, val 0x0C
11.2800      497448       YM2151: reg 0x2D, val 0x25
11.2800      497448       YM2151: reg 0x35, val 0x18
11.2800      497448       YM2151: reg 0x0F, val 0x97
11.2800      497448       YM2151: reg 0x27, val 0xFC
11.2800      497448       YM2151: reg 0x7F, val 0x52
11.2800      497448       WAIT: 882 samples (1/50s)
11.3000      498330       YM2151: reg 0x2D, val 0x22
11.3000      498330       YM2151: reg 0x35, val 0x38
11.3000      498330       YM2151: reg 0x75, val 0x0C
11.3000      498330       YM2151: reg 0x2E, val 0x4E
11.3000      498330       YM2151: reg 0x36, val 0xEC
11.3000      498330       YM2151: reg 0x76, val 0x18
11.3000      498330       YM2151: reg 0x0F, val 0x98
11.3000      498330       YM2151: reg 0x27, val 0xFC
11.3000      498330       YM2151: reg 0x7F, val 0x52
11.3000      498330       YM2151: reg 0x74, val 0x18
11.3000      498330       YM2151: reg 0x2C, val 0x4C
11.3000      498330       YM2151: reg 0x34, val 0xE8
11.3000      498330       YM2151: reg 0x0F, val 0x98
11.3000      498330       YM2151: reg 0x27, val 0xFC
11.3000      498330       YM2151: reg 0x7F, val 0x52
11.3000      498330       YM2151: reg 0x75, val 0x10
11.3000      498330       YM2151: reg 0x2D, val 0x22
11.3000      498330       YM2151: reg 0x35, val 0x38
11.3000      498330       YM2151: reg 0x0F, val 0x98
11.3000      498330       YM2151: reg 0x27, val 0xFC
11.3000      498330       YM2151: reg 0x7F, val 0x60
11.3000      498330       WAIT: 882 samples (1/50s)
11.3200      499212       YM2151: reg 0x2D, val 0x38
11.3200      499212       YM2151: reg 0x35, val 0xC8
11.3200      499212       YM2151: reg 0x75, val 0x10
11.3200      499212       YM2151: reg 0x2E, val 0x52
11.3200      499212       YM2151: reg 0x36, val 0xE4
11.3200      499212       YM2151: reg 0x76, val 0x18
11.3200      499212       YM2151: reg 0x0F, val 0x99
11.3200      499212       YM2151: reg 0x27, val 0xFC
11.3200      499212       YM2151: reg 0x7F, val 0x60
11.3200      499212       YM2151: reg 0x74, val 0x18
11.3200      499212       YM2151: reg 0x75, val 0x7F
11.3200      499212       YM2151: reg 0x76, val 0x18
11.3200      499212       YM2151: reg 0x0F, val 0x99
11.3200      499212       YM2151: reg 0x27, val 0xFC
11.3200      499212       YM2151: reg 0x7F, val 0x60
11.3200      499212       YM2151: reg 0x75, val 0x7F
11.3200      499212       YM2151: reg 0x2D, val 0x38
11.3200      499212       YM2151: reg 0x35, val 0xC8
11.3200      499212       YM2151: reg 0x0F, val 0x99
11.3200      499212       YM2151: reg 0x27, val 0xFC
11.3200      499212       YM2151: reg 0x7F, val 0x69
11.3200      499212       WAIT: 882 samples (1/50s)
11.3400      500094       YM2151: reg 0x2E, val 0x48
11.3400      500094       YM2151: reg 0x36, val 0xD0
11.3400      500094       YM2151: reg 0x76, val 0x18
11.3400      500094       YM2151: reg 0x0F, val 0x9A
11.3400      500094       YM2151: reg 0x27, val 0xFC
11.3400      500094       YM2151: reg 0x7F, val 0x69
11.3400      500094       YM2151: reg 0x75, val 0x7F
11.3400      500094       YM2151: reg 0x2D, val 0x38
11.3400      500094       YM2151: reg 0x35, val 0xC8
11.3400      500094       YM2151: reg 0x0F, val 0x9A
11.3400      500094       YM2151: reg 0x27, val 0xFC
11.3400      500094       YM2151: reg 0x7F, val 0x74
11.3400      500094       WAIT: 882 samples (1/50s)
11.3600      500976       YM2151: reg 0x2C, val 0x52
11.3600      500976       YM2151: reg 0x34, val 0xE4
11.3600      500976       YM2151: reg 0x74, val 0x18
11.3600      500976       YM2151: reg 0x2D, val 0x3E
11.3600      500976       YM2151: reg 0x35, val 0xE0
11.3600      500976       YM2151: reg 0x75, val 0x7F
11.3600      500976       YM2151: reg 0x0F, val 0x9F
11.3600      500976       YM2151: reg 0x27, val 0xFC
11.3600      500976       YM2151: reg 0x7F, val 0x74
11.3600      500976       YM2151: reg 0x74, val 0x00
11.3600      500976       YM2151: reg 0x2C, val 0x52
11.3600      500976       YM2151: reg 0x34, val 0xE4
11.3600      500976       YM2151: reg 0x0F, val 0x9F
