--- Parsing VGM: console_player/music/if-fmt_version_1/03_Scenario_Intro.vgm ---
VGM Version: 0x171
Data Start Offset: 0x100

Time (s)  | Offset(h) | Command
11.1579   | 000050F5  | 52: YM2612 P0 (reg: 0x61, val: 0x14)
11.1579   | 000050F8  | 61: WAIT
11.1579   | 000050FB  | 52: YM2612 P0 (reg: 0x65, val: 0x01)
11.1579   | 000050FE  | 52: YM2612 P0 (reg: 0x69, val: 0x01)
11.1579   | 00005101  | 61: WAIT
11.1579   | 00005104  | 52: YM2612 P0 (reg: 0x6D, val: 0x01)
11.1579   | 00005107  | 52: YM2612 P0 (reg: 0x71, val: 0x00)
11.1579   | 0000510A  | 52: YM2612 P0 (reg: 0x75, val: 0x0F)
11.1579   | 0000510D  | 61: WAIT
11.1580   | 00005110  | 52: YM2612 P0 (reg: 0x79, val: 0x0F)
11.1580   | 00005113  | 52: YM2612 P0 (reg: 0x7D, val: 0x0F)
11.1580   | 00005116  | 61: WAIT
11.1580   | 00005119  | 52: YM2612 P0 (reg: 0x81, val: 0xFF)
11.1580   | 0000511C  | 52: YM2612 P0 (reg: 0x85, val: 0x0F)
11.1580   | 0000511F  | 61: WAIT
11.1580   | 00005122  | 52: YM2612 P0 (reg: 0x89, val: 0x0F)
11.1580   | 00005125  | 52: YM2612 P0 (reg: 0x8D, val: 0x0F)
11.1580   | 00005128  | 61: WAIT
11.1580   | 0000512B  | 52: YM2612 P0 (reg: 0x41, val: 0x04)
11.1580   | 0000512E  | 52: YM2612 P0 (reg: 0x45, val: 0x1A)
11.1580   | 00005131  | 61: WAIT
11.1580   | 00005134  | 52: YM2612 P0 (reg: 0x49, val: 0x1A)
11.1580   | 00005137  | 52: YM2612 P0 (reg: 0x4D, val: 0x1A)
11.1580   | 0000513A  | 61: WAIT
11.1581   | 0000513D  | 52: YM2612 P0 (reg: 0xA5, val: 0x04)
11.1581   | 00005140  | 52: YM2612 P0 (reg: 0xA1, val: 0x4E)
11.1581   | 00005143  | 61: WAIT
11.1581   | 00005146  | 52: YM2612 P0 (reg: 0x28, val: 0x01)
11.1581   | 00005149  | 52: YM2612 P0 (reg: 0x28, val: 0xF1)
11.1581   | 0000514C  | 61: WAIT
11.1581   | 0000514F  | 52: YM2612 P0 (reg: 0x45, val: 0x1E)
11.1581   | 00005152  | 52: YM2612 P0 (reg: 0x49, val: 0x1E)
11.1581   | 00005155  | 52: YM2612 P0 (reg: 0x4D, val: 0x1E)
11.1581   | 00005158  | 61: WAIT
11.1581   | 0000515B  | 52: YM2612 P0 (reg: 0x4E, val: 0x1C)
11.1581   | 0000515E  | 61: WAIT
11.1582   | 00005161  | 52: YM2612 P0 (reg: 0xA6, val: 0x13)
11.1582   | 00005164  | 52: YM2612 P0 (reg: 0xA2, val: 0xD5)
11.1582   | 00005167  | 61: WAIT
11.1582   | 0000516A  | 53: YM2612 P1 (reg: 0xA4, val: 0x23)
11.1582   | 0000516D  | 53: YM2612 P1 (reg: 0xA0, val: 0xD9)
11.1582   | 00005170  | 61: WAIT
11.1582   | 00005173  | 52: YM2612 P0 (reg: 0x28, val: 0x04)
11.1582   | 00005176  | 52: YM2612 P0 (reg: 0x28, val: 0xF4)
11.1582   | 00005179  | 53: YM2612 P1 (reg: 0x44, val: 0x2C)
11.1582   | 0000517C  | 61: WAIT
11.1582   | 0000517F  | 53: YM2612 P1 (reg: 0x48, val: 0x2C)
11.1582   | 00005182  | 53: YM2612 P1 (reg: 0x4C, val: 0x2C)
11.1582   | 00005185  | 61: WAIT
11.1825   | 00005188  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
11.1825   | 0000518B  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
11.1825   | 0000518E  | 61: WAIT
11.2072   | 00005191  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
11.2072   | 00005194  | 61: WAIT
11.2073   | 00005197  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
11.2073   | 0000519A  | 52: YM2612 P0 (reg: 0x28, val: 0x01)
11.2073   | 0000519D  | 61: WAIT
11.2073   | 000051A0  | 52: YM2612 P0 (reg: 0x28, val: 0x02)
11.2073   | 000051A3  | 52: YM2612 P0 (reg: 0x28, val: 0x04)
11.2073   | 000051A6  | 61: WAIT
11.2321   | 000051A9  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
11.2321   | 000051AC  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
11.2321   | 000051AF  | 61: WAIT
11.2568   | 000051B2  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
11.2568   | 000051B5  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
11.2568   | 000051B8  | 61: WAIT
11.2568   | 000051BB  | 52: YM2612 P0 (reg: 0x44, val: 0x22)
11.2568   | 000051BE  | 52: YM2612 P0 (reg: 0x48, val: 0x22)
11.2568   | 000051C1  | 61: WAIT
11.2568   | 000051C4  | 52: YM2612 P0 (reg: 0x4C, val: 0x22)
11.2568   | 000051C7  | 52: YM2612 P0 (reg: 0xA4, val: 0x23)
11.2568   | 000051CA  | 61: WAIT
11.2569   | 000051CD  | 52: YM2612 P0 (reg: 0xA0, val: 0x6A)
11.2569   | 000051D0  | 52: YM2612 P0 (reg: 0xB1, val: 0x2D)
11.2569   | 000051D3  | 61: WAIT
11.2569   | 000051D6  | 52: YM2612 P0 (reg: 0x31, val: 0x31)
11.2569   | 000051D9  | 52: YM2612 P0 (reg: 0x35, val: 0x30)
11.2569   | 000051DC  | 61: WAIT
11.2569   | 000051DF  | 52: YM2612 P0 (reg: 0x39, val: 0x30)
11.2569   | 000051E2  | 52: YM2612 P0 (reg: 0x3D, val: 0x70)
11.2569   | 000051E5  | 52: YM2612 P0 (reg: 0x51, val: 0x1F)
11.2569   | 000051E8  | 61: WAIT
11.2569   | 000051EB  | 52: YM2612 P0 (reg: 0x55, val: 0x1F)
11.2569   | 000051EE  | 52: YM2612 P0 (reg: 0x59, val: 0x1F)
11.2569   | 000051F1  | 61: WAIT
11.2570   | 000051F4  | 52: YM2612 P0 (reg: 0x5D, val: 0x1F)
11.2570   | 000051F7  | 52: YM2612 P0 (reg: 0x61, val: 0x14)
11.2570   | 000051FA  | 61: WAIT
11.2570   | 000051FD  | 52: YM2612 P0 (reg: 0x65, val: 0x01)
11.2570   | 00005200  | 52: YM2612 P0 (reg: 0x69, val: 0x01)
11.2570   | 00005203  | 61: WAIT
11.2570   | 00005206  | 52: YM2612 P0 (reg: 0x6D, val: 0x01)
11.2570   | 00005209  | 52: YM2612 P0 (reg: 0x71, val: 0x00)
11.2570   | 0000520C  | 61: WAIT
11.2570   | 0000520F  | 52: YM2612 P0 (reg: 0x75, val: 0x0F)
11.2570   | 00005212  | 52: YM2612 P0 (reg: 0x79, val: 0x0F)
11.2570   | 00005215  | 52: YM2612 P0 (reg: 0x7D, val: 0x0F)
11.2570   | 00005218  | 61: WAIT
11.2571   | 0000521B  | 52: YM2612 P0 (reg: 0x81, val: 0xFF)
11.2571   | 0000521E  | 52: YM2612 P0 (reg: 0x85, val: 0x0F)
11.2571   | 00005221  | 61: WAIT
11.2571   | 00005224  | 52: YM2612 P0 (reg: 0x89, val: 0x0F)
11.2571   | 00005227  | 52: YM2612 P0 (reg: 0x8D, val: 0x0F)
11.2571   | 0000522A  | 61: WAIT
11.2571   | 0000522D  | 52: YM2612 P0 (reg: 0x41, val: 0x04)
11.2571   | 00005230  | 52: YM2612 P0 (reg: 0x45, val: 0x1E)
11.2571   | 00005233  | 61: WAIT
11.2571   | 00005236  | 52: YM2612 P0 (reg: 0x49, val: 0x1E)
11.2571   | 00005239  | 52: YM2612 P0 (reg: 0x4D, val: 0x1E)
11.2571   | 0000523C  | 61: WAIT
11.2571   | 0000523F  | 52: YM2612 P0 (reg: 0xA5, val: 0x04)
11.2571   | 00005242  | 52: YM2612 P0 (reg: 0xA1, val: 0x4E)
11.2571   | 00005245  | 61: WAIT
11.2572   | 00005248  | 52: YM2612 P0 (reg: 0x28, val: 0x01)
11.2572   | 0000524B  | 52: YM2612 P0 (reg: 0x28, val: 0xF1)
11.2572   | 0000524E  | 61: WAIT
11.2572   | 00005251  | 52: YM2612 P0 (reg: 0x45, val: 0x1E)
11.2572   | 00005254  | 52: YM2612 P0 (reg: 0x49, val: 0x1E)
11.2572   | 00005257  | 61: WAIT
11.2572   | 0000525A  | 52: YM2612 P0 (reg: 0x4D, val: 0x1E)
11.2572   | 0000525D  | 52: YM2612 P0 (reg: 0x28, val: 0x02)
11.2572   | 00005260  | 61: WAIT
11.2572   | 00005263  | 53: YM2612 P1 (reg: 0xA4, val: 0x24)
11.2572   | 00005266  | 53: YM2612 P1 (reg: 0xA0, val: 0x14)
11.2572   | 00005269  | 61: WAIT
11.2573   | 0000526C  | 52: YM2612 P0 (reg: 0x28, val: 0x04)
11.2573   | 0000526F  | 52: YM2612 P0 (reg: 0x28, val: 0xF4)
11.2573   | 00005272  | 61: WAIT
11.2573   | 00005275  | 53: YM2612 P1 (reg: 0x44, val: 0x2C)
11.2573   | 00005278  | 53: YM2612 P1 (reg: 0x48, val: 0x2C)
11.2573   | 0000527B  | 53: YM2612 P1 (reg: 0x4C, val: 0x2C)
11.2573   | 0000527E  | 61: WAIT
11.2573   | 00005281  | 52: YM2612 P0 (reg: 0x28, val: 0x05)
11.2573   | 00005284  | 61: WAIT
11.2573   | 00005287  | 52: YM2612 P0 (reg: 0x28, val: 0x06)
11.2573   | 0000528A  | 61: WAIT
11.2816   | 0000528D  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
11.2816   | 00005290  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
11.2816   | 00005293  | 61: WAIT
11.3063   | 00005296  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
11.3063   | 00005299  | 61: WAIT
11.3064   | 0000529C  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
11.3064   | 0000529F  | 61: WAIT
11.3311   | 000052A2  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
11.3311   | 000052A5  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
11.3311   | 000052A8  | 61: WAIT
11.3559   | 000052AB  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
11.3559   | 000052AE  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
11.3559   | 000052B1  | 61: WAIT
11.3806   | 000052B4  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
11.3806   | 000052B7  | 61: WAIT
11.3807   | 000052BA  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
11.3807   | 000052BD  | 61: WAIT
11.4054   | 000052C0  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
11.4054   | 000052C3  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
11.4054   | 000052C6  | 61: WAIT
11.4054   | 000052C9  | 52: YM2612 P0 (reg: 0x28, val: 0x00)
11.4054   | 000052CC  | 52: YM2612 P0 (reg: 0x28, val: 0x01)
11.4054   | 000052CF  | 61: WAIT
11.4055   | 000052D2  | 52: YM2612 P0 (reg: 0x28, val: 0x04)
11.4055   | 000052D5  | 61: WAIT
11.4302   | 000052D8  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
11.4302   | 000052DB  | 61: WAIT
11.4302   | 000052DE  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
11.4302   | 000052E1  | 61: WAIT
11.4553   | 000052E4  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
11.4553   | 000052E7  | 61: WAIT
11.4553   | 000052EA  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
11.4553   | 000052ED  | 52: YM2612 P0 (reg: 0xA4, val: 0x23)
11.4553   | 000052F0  | 61: WAIT
11.4553   | 000052F3  | 52: YM2612 P0 (reg: 0xA0, val: 0xD5)
11.4553   | 000052F6  | 52: YM2612 P0 (reg: 0x28, val: 0x00)
11.4553   | 000052F9  | 61: WAIT
11.4553   | 000052FC  | 52: YM2612 P0 (reg: 0x28, val: 0xF0)
11.4553   | 000052FF  | 52: YM2612 P0 (reg: 0x44, val: 0x22)
11.4553   | 00005302  | 61: WAIT
11.4554   | 00005305  | 52: YM2612 P0 (reg: 0x48, val: 0x22)
11.4554   | 00005308  | 52: YM2612 P0 (reg: 0x4C, val: 0x22)
11.4554   | 0000530B  | 61: WAIT
11.4554   | 0000530E  | 52: YM2612 P0 (reg: 0xB1, val: 0x3B)
11.4554   | 00005311  | 52: YM2612 P0 (reg: 0x31, val: 0x0C)
11.4554   | 00005314  | 61: WAIT
11.4554   | 00005317  | 52: YM2612 P0 (reg: 0x35, val: 0x09)
11.4554   | 0000531A  | 52: YM2612 P0 (reg: 0x39, val: 0x00)
11.4554   | 0000531D  | 61: WAIT
11.4554   | 00005320  | 52: YM2612 P0 (reg: 0x3D, val: 0x03)
11.4554   | 00005323  | 52: YM2612 P0 (reg: 0x51, val: 0x1F)
11.4554   | 00005326  | 52: YM2612 P0 (reg: 0x55, val: 0x1F)
11.4554   | 00005329  | 61: WAIT
11.4554   | 0000532C  | 52: YM2612 P0 (reg: 0x59, val: 0x1F)
11.4554   | 0000532F  | 52: YM2612 P0 (reg: 0x5D, val: 0x1F)
11.4554   | 00005332  | 61: WAIT
11.4555   | 00005335  | 52: YM2612 P0 (reg: 0x61, val: 0x00)
11.4555   | 00005338  | 52: YM2612 P0 (reg: 0x65, val: 0x00)
11.4555   | 0000533B  | 61: WAIT
11.4555   | 0000533E  | 52: YM2612 P0 (reg: 0x69, val: 0x13)
11.4555   | 00005341  | 52: YM2612 P0 (reg: 0x6D, val: 0x15)
11.4555   | 00005344  | 61: WAIT
11.4555   | 00005347  | 52: YM2612 P0 (reg: 0x71, val: 0x00)
11.4555   | 0000534A  | 52: YM2612 P0 (reg: 0x75, val: 0x00)
11.4555   | 0000534D  | 61: WAIT
11.4555   | 00005350  | 52: YM2612 P0 (reg: 0x79, val: 0x04)
11.4555   | 00005353  | 52: YM2612 P0 (reg: 0x7D, val: 0x10)
11.4555   | 00005356  | 52: YM2612 P0 (reg: 0x81, val: 0x0F)
11.4555   | 00005359  | 61: WAIT
11.4556   | 0000535C  | 52: YM2612 P0 (reg: 0x85, val: 0x0F)
11.4556   | 0000535F  | 52: YM2612 P0 (reg: 0x89, val: 0x3F)
11.4556   | 00005362  | 61: WAIT
11.4556   | 00005365  | 52: YM2612 P0 (reg: 0x8D, val: 0x3F)
11.4556   | 00005368  | 52: YM2612 P0 (reg: 0x41, val: 0x0A)
11.4556   | 0000536B  | 61: WAIT
11.4556   | 0000536E  | 52: YM2612 P0 (reg: 0x45, val: 0x05)
11.4556   | 00005371  | 52: YM2612 P0 (reg: 0x49, val: 0x19)
11.4556   | 00005374  | 61: WAIT
11.4556   | 00005377  | 52: YM2612 P0 (reg: 0x4D, val: 0x1E)
11.4556   | 0000537A  | 52: YM2612 P0 (reg: 0xA5, val: 0x24)
11.4556   | 0000537D  | 61: WAIT
11.4556   | 00005380  | 52: YM2612 P0 (reg: 0xA1, val: 0x4E)
11.4556   | 00005383  | 52: YM2612 P0 (reg: 0x28, val: 0x01)
11.4556   | 00005386  | 61: WAIT
11.4557   | 00005389  | 52: YM2612 P0 (reg: 0x28, val: 0xF1)
11.4557   | 0000538C  | 52: YM2612 P0 (reg: 0x4D, val: 0x1E)
11.4557   | 0000538F  | 61: WAIT
11.4557   | 00005392  | 53: YM2612 P1 (reg: 0xA4, val: 0x23)
11.4557   | 00005395  | 53: YM2612 P1 (reg: 0xA0, val: 0x6E)
11.4557   | 00005398  | 61: WAIT
11.4557   | 0000539B  | 52: YM2612 P0 (reg: 0x28, val: 0x04)
11.4557   | 0000539E  | 52: YM2612 P0 (reg: 0x28, val: 0xF4)
11.4557   | 000053A1  | 61: WAIT
11.4557   | 000053A4  | 53: YM2612 P1 (reg: 0x44, val: 0x2C)
11.4557   | 000053A7  | 53: YM2612 P1 (reg: 0x48, val: 0x2C)
11.4557   | 000053AA  | 61: WAIT
11.4558   | 000053AD  | 53: YM2612 P1 (reg: 0x4C, val: 0x2C)
11.4558   | 000053B0  | 61: WAIT
11.4798   | 000053B3  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
11.4798   | 000053B6  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
11.4798   | 000053B9  | 61: WAIT
11.5045   | 000053BC  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
11.5045   | 000053BF  | 61: WAIT
11.5045   | 000053C2  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
11.5045   | 000053C5  | 52: YM2612 P0 (reg: 0x28, val: 0x00)
11.5045   | 000053C8  | 61: WAIT
11.5046   | 000053CB  | 52: YM2612 P0 (reg: 0x28, val: 0x01)
11.5046   | 000053CE  | 61: WAIT
11.5293   | 000053D1  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
11.5293   | 000053D4  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
11.5293   | 000053D7  | 61: WAIT
11.5541   | 000053DA  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
11.5541   | 000053DD  | 61: WAIT
11.5541   | 000053E0  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
11.5541   | 000053E3  | 52: YM2612 P0 (reg: 0x28, val: 0x00)
11.5541   | 000053E6  | 61: WAIT
11.5541   | 000053E9  | 52: YM2612 P0 (reg: 0xB1, val: 0x3B)
11.5541   | 000053EC  | 52: YM2612 P0 (reg: 0x31, val: 0x09)
11.5541   | 000053EF  | 61: WAIT
11.5541   | 000053F2  | 52: YM2612 P0 (reg: 0x35, val: 0x09)
11.5541   | 000053F5  | 52: YM2612 P0 (reg: 0x39, val: 0x00)
11.5541   | 000053F8  | 52: YM2612 P0 (reg: 0x3D, val: 0x03)
11.5541   | 000053FB  | 61: WAIT
11.5541   | 000053FE  | 52: YM2612 P0 (reg: 0x51, val: 0x1F)
11.5541   | 00005401  | 52: YM2612 P0 (reg: 0x55, val: 0x1F)
11.5541   | 00005404  | 61: WAIT
11.5542   | 00005407  | 52: YM2612 P0 (reg: 0x59, val: 0x1F)
11.5542   | 0000540A  | 52: YM2612 P0 (reg: 0x5D, val: 0x1F)
11.5542   | 0000540D  | 61: WAIT
11.5543   | 00005410  | 52: YM2612 P0 (reg: 0x61, val: 0x00)
11.5543   | 00005413  | 52: YM2612 P0 (reg: 0x65, val: 0x00)
11.5543   | 00005416  | 61: WAIT
11.5543   | 00005419  | 52: YM2612 P0 (reg: 0x69, val: 0x13)
11.5543   | 0000541C  | 52: YM2612 P0 (reg: 0x6D, val: 0x15)
11.5543   | 0000541F  | 52: YM2612 P0 (reg: 0x71, val: 0x00)
11.5543   | 00005422  | 61: WAIT
11.5543   | 00005425  | 52: YM2612 P0 (reg: 0x75, val: 0x00)
11.5543   | 00005428  | 52: YM2612 P0 (reg: 0x79, val: 0x04)
11.5543   | 0000542B  | 61: WAIT
11.5543   | 0000542E  | 52: YM2612 P0 (reg: 0x7D, val: 0x0A)
11.5543   | 00005431  | 52: YM2612 P0 (reg: 0x81, val: 0x0F)
11.5543   | 00005434  | 61: WAIT
11.5544   | 00005437  | 52: YM2612 P0 (reg: 0x85, val: 0x0F)
11.5544   | 0000543A  | 52: YM2612 P0 (reg: 0x89, val: 0x3F)
11.5544   | 0000543D  | 61: WAIT
11.5544   | 00005440  | 52: YM2612 P0 (reg: 0x8D, val: 0x3F)
11.5544   | 00005443  | 52: YM2612 P0 (reg: 0x41, val: 0x00)
11.5544   | 00005446  | 61: WAIT
11.5544   | 00005449  | 52: YM2612 P0 (reg: 0x45, val: 0x05)
11.5544   | 0000544C  | 52: YM2612 P0 (reg: 0x49, val: 0x19)
11.5544   | 0000544F  | 61: WAIT
11.5544   | 00005452  | 52: YM2612 P0 (reg: 0x4D, val: 0x1E)
11.5544   | 00005455  | 52: YM2612 P0 (reg: 0xA5, val: 0x24)
11.5544   | 00005458  | 61: WAIT
11.5544   | 0000545B  | 52: YM2612 P0 (reg: 0xA1, val: 0x4E)
11.5544   | 0000545E  | 52: YM2612 P0 (reg: 0x28, val: 0x01)
11.5544   | 00005461  | 52: YM2612 P0 (reg: 0x28, val: 0xF1)
11.5544   | 00005464  | 61: WAIT
11.5545   | 00005467  | 52: YM2612 P0 (reg: 0x4D, val: 0x1E)
11.5545   | 0000546A  | 61: WAIT
11.5545   | 0000546D  | 53: YM2612 P1 (reg: 0x44, val: 0x2C)
11.5545   | 00005470  | 53: YM2612 P1 (reg: 0x48, val: 0x2C)
11.5545   | 00005473  | 61: WAIT
11.5545   | 00005476  | 53: YM2612 P1 (reg: 0x4C, val: 0x2C)
11.5545   | 00005479  | 53: YM2612 P1 (reg: 0xA4, val: 0x23)
11.5545   | 0000547C  | 61: WAIT
11.5545   | 0000547F  | 53: YM2612 P1 (reg: 0xA0, val: 0x6E)
11.5545   | 00005482  | 53: YM2612 P1 (reg: 0xA5, val: 0x1B)
11.5545   | 00005485  | 61: WAIT
11.5546   | 00005488  | 53: YM2612 P1 (reg: 0xA1, val: 0xD5)
11.5546   | 0000548B  | 52: YM2612 P0 (reg: 0x28, val: 0x05)
11.5546   | 0000548E  | 52: YM2612 P0 (reg: 0x28, val: 0xF5)
11.5546   | 00005491  | 61: WAIT
11.5546   | 00005494  | 53: YM2612 P1 (reg: 0x41, val: 0x22)
11.5546   | 00005497  | 53: YM2612 P1 (reg: 0x45, val: 0x22)
11.5546   | 0000549A  | 61: WAIT
11.5546   | 0000549D  | 53: YM2612 P1 (reg: 0x49, val: 0x22)
11.5546   | 000054A0  | 53: YM2612 P1 (reg: 0x4D, val: 0x22)
11.5546   | 000054A3  | 61: WAIT
11.5546   | 000054A6  | 53: YM2612 P1 (reg: 0xA6, val: 0x1B)
11.5546   | 000054A9  | 53: YM2612 P1 (reg: 0xA2, val: 0x0B)
11.5546   | 000054AC  | 61: WAIT
11.5546   | 000054AF  | 52: YM2612 P0 (reg: 0x28, val: 0x06)
11.5546   | 000054B2  | 52: YM2612 P0 (reg: 0x28, val: 0xF6)
11.5546   | 000054B5  | 61: WAIT
11.5547   | 000054B8  | 53: YM2612 P1 (reg: 0x42, val: 0x22)
11.5547   | 000054BB  | 53: YM2612 P1 (reg: 0x46, val: 0x22)
11.5547   | 000054BE  | 61: WAIT
11.5547   | 000054C1  | 53: YM2612 P1 (reg: 0x4A, val: 0x22)
11.5547   | 000054C4  | 53: YM2612 P1 (reg: 0x4E, val: 0x22)
11.5547   | 000054C7  | 61: WAIT
11.5788   | 000054CA  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
11.5788   | 000054CD  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
11.5788   | 000054D0  | 61: WAIT
11.6036   | 000054D3  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
11.6036   | 000054D6  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
11.6036   | 000054D9  | 61: WAIT
11.6284   | 000054DC  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
11.6284   | 000054DF  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
11.6284   | 000054E2  | 61: WAIT
11.6532   | 000054E5  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
11.6532   | 000054E8  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
11.6532   | 000054EB  | 61: WAIT
11.6779   | 000054EE  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
11.6779   | 000054F1  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
11.6779   | 000054F4  | 61: WAIT
11.7027   | 000054F7  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
11.7027   | 000054FA  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
11.7027   | 000054FD  | 52: YM2612 P0 (reg: 0x28, val: 0x01)
11.7027   | 00005500  | 61: WAIT
11.7027   | 00005503  | 52: YM2612 P0 (reg: 0x28, val: 0x04)
11.7027   | 00005506  | 61: WAIT
11.7028   | 00005509  | 52: YM2612 P0 (reg: 0x28, val: 0x05)
11.7028   | 0000550C  | 52: YM2612 P0 (reg: 0x28, val: 0x06)
11.7028   | 0000550F  | 61: WAIT
11.7275   | 00005512  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
11.7275   | 00005515  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
11.7275   | 00005518  | 61: WAIT
11.7523   | 0000551B  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
11.7523   | 0000551E  | 61: WAIT
11.7524   | 00005521  | 52: YM2612 P0 (reg: 0x27, val: 0x2A)
11.7524   | 00005524  | 61: WAIT
11.7524   | 00005527  | 52: YM2612 P0 (reg: 0xA4, val: 0x24)
11.7524   | 0000552A  | 52: YM2612 P0 (reg: 0xA0, val: 0x10)
11.7524   | 0000552D  | 61: WAIT
11.7524   | 00005530  | 52: YM2612 P0 (reg: 0x28, val: 0x00)
11.7524   | 00005533  | 52: YM2612 P0 (reg: 0x28, val: 0xF0)
11.7524   | 00005536  | 61: WAIT
11.7524   | 00005539  | 52: YM2612 P0 (reg: 0x44, val: 0x22)
11.7524   | 0000553C  | 52: YM2612 P0 (reg: 0x48, val: 0x22)
11.7524   | 0000553F  | 61: WAIT
11.7524   | 00005542  | 52: YM2612 P0 (reg: 0x4C, val: 0x22)
11.7524   | 00005545  | 52: YM2612 P0 (reg: 0xB1, val: 0x3B)
11.7524   | 00005548  | 61: WAIT
11.7525   | 0000554B  | 52: YM2612 P0 (reg: 0x31, val: 0x0C)
11.7525   | 0000554E  | 52: YM2612 P0 (reg: 0x35, val: 0x09)
11.7525   | 00005551  | 61: WAIT
11.7525   | 00005554  | 52: YM2612 P0 (reg: 0x39, val: 0x00)
11.7525   | 00005557  | 52: YM2612 P0 (reg: 0x3D, val: 0x03)
11.7525   | 0000555A  | 52: YM2612 P0 (reg: 0x51, val: 0x1F)
11.7525   | 0000555D  | 61: WAIT
11.7525   | 00005560  | 52: YM2612 P0 (reg: 0x55, val: 0x1F)
11.7525   | 00005563  | 52: YM2612 P0 (reg: 0x59, val: 0x1F)
11.7525   | 00005566  | 61: WAIT
11.7525   | 00005569  | 52: YM2612 P0 (reg: 0x5D, val: 0x1F)
11.7525   | 0000556C  | 52: YM2612 P0 (reg: 0x61, val: 0x00)
11.7525   | 0000556F  | 61: WAIT
11.7526   | 00005572  | 52: YM2612 P0 (reg: 0x65, val: 0x00)
11.7526   | 00005575  | 52: YM2612 P0 (reg: 0x69, val: 0x13)
11.7526   | 00005578  | 61: WAIT
11.7526   | 0000557B  | 52: YM2612 P0 (reg: 0x6D, val: 0x15)
11.7526   | 0000557E  | 52: YM2612 P0 (reg: 0x71, val: 0x00)
11.7526   | 00005581  | 61: WAIT
11.7526   | 00005584  | 52: YM2612 P0 (reg: 0x75, val: 0x00)
11.7526   | 00005587  | 52: YM2612 P0 (reg: 0x79, val: 0x04)
11.7526   | 0000558A  | 52: YM2612 P0 (reg: 0x7D, val: 0x10)
11.7526   | 0000558D  | 61: WAIT
11.7526   | 00005590  | 52: YM2612 P0 (reg: 0x81, val: 0x0F)
11.7526   | 00005593  | 52: YM2612 P0 (reg: 0x85, val: 0x0F)
11.7526   | 00005596  | 61: WAIT
11.7527   | 00005599  | 52: YM2612 P0 (reg: 0x89, val: 0x3F)
11.7527   | 0000559C  | 52: YM2612 P0 (reg: 0x8D, val: 0x3F)
11.7527   | 0000559F  | 61: WAIT
11.7527   | 000055A2  | 52: YM2612 P0 (reg: 0x41, val: 0x0A)
11.7527   | 000055A5  | 52: YM2612 P0 (reg: 0x45, val: 0x05)
11.7527   | 000055A8  | 61: WAIT
11.7527   | 000055AB  | 52: YM2612 P0 (reg: 0x49, val: 0x19)
11.7527   | 000055AE  | 52: YM2612 P0 (reg: 0x4D, val: 0x1E)
