--- Parsing VGM: console_player/cache/03_Scenario_Intro.vgm.opm.vgm ---
VGM Version: 0x171
Data Start Offset: 0x100

Time (s)  | Offset(h) | Command
13.9327   | 00005EC9  | 54: YM2151 (reg: 0x6D, val: 0x22)
13.9327   | 00005ECC  | 54: YM2151 (reg: 0x75, val: 0x22)
13.9327   | 00005ECF  | 61: WAIT
13.9327   | 00005ED2  | 54: YM2151 (reg: 0x7D, val: 0x22)
13.9327   | 00005ED5  | 61: WAIT
13.9328   | 00005ED8  | 54: YM2151 (reg: 0x2E, val: 0x31)
13.9328   | 00005EDB  | 54: YM2151 (reg: 0x36, val: 0x08)
13.9328   | 00005EDE  | 54: YM2151 (reg: 0x08, val: 0x06)
13.9328   | 00005EE1  | 61: WAIT
13.9328   | 00005EE4  | 54: YM2151 (reg: 0x08, val: 0x7E)
13.9328   | 00005EE7  | 54: YM2151 (reg: 0x66, val: 0x22)
13.9328   | 00005EEA  | 61: WAIT
13.9328   | 00005EED  | 54: YM2151 (reg: 0x6E, val: 0x22)
13.9328   | 00005EF0  | 54: YM2151 (reg: 0x76, val: 0x22)
13.9328   | 00005EF3  | 61: WAIT
13.9328   | 00005EF6  | 54: YM2151 (reg: 0x7E, val: 0x22)
13.9328   | 00005EF9  | 61: WAIT
13.9569   | 00005EFC  | 61: WAIT
13.9570   | 00005EFF  | 61: WAIT
13.9817   | 00005F02  | 61: WAIT
14.0065   | 00005F05  | 61: WAIT
14.0313   | 00005F08  | 61: WAIT
14.0313   | 00005F0B  | 61: WAIT
14.0561   | 00005F0E  | 61: WAIT
14.0808   | 00005F11  | 61: WAIT
14.0808   | 00005F14  | 54: YM2151 (reg: 0x08, val: 0x01)
14.0808   | 00005F17  | 61: WAIT
14.0809   | 00005F1A  | 54: YM2151 (reg: 0x08, val: 0x05)
14.0809   | 00005F1D  | 54: YM2151 (reg: 0x08, val: 0x06)
14.0809   | 00005F20  | 61: WAIT
14.1056   | 00005F23  | 61: WAIT
14.1304   | 00005F26  | 61: WAIT
14.1304   | 00005F29  | 54: YM2151 (reg: 0x21, val: 0xFB)
14.1304   | 00005F2C  | 54: YM2151 (reg: 0x41, val: 0x0C)
14.1304   | 00005F2F  | 61: WAIT
14.1304   | 00005F32  | 54: YM2151 (reg: 0x49, val: 0x09)
14.1304   | 00005F35  | 54: YM2151 (reg: 0x51, val: 0x00)
14.1304   | 00005F38  | 61: WAIT
14.1304   | 00005F3B  | 54: YM2151 (reg: 0x59, val: 0x03)
14.1304   | 00005F3E  | 54: YM2151 (reg: 0x81, val: 0x1F)
14.1304   | 00005F41  | 54: YM2151 (reg: 0x89, val: 0x1F)
14.1304   | 00005F44  | 61: WAIT
14.1305   | 00005F47  | 54: YM2151 (reg: 0x91, val: 0x1F)
14.1305   | 00005F4A  | 54: YM2151 (reg: 0x99, val: 0x1F)
14.1305   | 00005F4D  | 61: WAIT
14.1306   | 00005F50  | 54: YM2151 (reg: 0xA1, val: 0x00)
14.1306   | 00005F53  | 61: WAIT
14.1307   | 00005F56  | 54: YM2151 (reg: 0xA9, val: 0x00)
14.1307   | 00005F59  | 54: YM2151 (reg: 0xB1, val: 0x13)
14.1307   | 00005F5C  | 61: WAIT
14.1307   | 00005F5F  | 54: YM2151 (reg: 0xB9, val: 0x15)
14.1307   | 00005F62  | 54: YM2151 (reg: 0xC1, val: 0x00)
14.1307   | 00005F65  | 54: YM2151 (reg: 0xC9, val: 0x00)
14.1307   | 00005F68  | 61: WAIT
14.1307   | 00005F6B  | 54: YM2151 (reg: 0xD1, val: 0x04)
14.1307   | 00005F6E  | 54: YM2151 (reg: 0xD9, val: 0x10)
14.1307   | 00005F71  | 61: WAIT
14.1307   | 00005F74  | 54: YM2151 (reg: 0xE1, val: 0x0F)
14.1307   | 00005F77  | 54: YM2151 (reg: 0xE9, val: 0x0F)
14.1307   | 00005F7A  | 61: WAIT
14.1308   | 00005F7D  | 54: YM2151 (reg: 0xF1, val: 0x3F)
14.1308   | 00005F80  | 54: YM2151 (reg: 0xF9, val: 0x3F)
14.1308   | 00005F83  | 61: WAIT
14.1308   | 00005F86  | 54: YM2151 (reg: 0x61, val: 0x0A)
14.1308   | 00005F89  | 54: YM2151 (reg: 0x69, val: 0x05)
14.1308   | 00005F8C  | 61: WAIT
14.1308   | 00005F8F  | 54: YM2151 (reg: 0x71, val: 0x19)
14.1308   | 00005F92  | 54: YM2151 (reg: 0x79, val: 0x1E)
14.1308   | 00005F95  | 61: WAIT
14.1308   | 00005F98  | 54: YM2151 (reg: 0x29, val: 0x49)
14.1308   | 00005F9B  | 54: YM2151 (reg: 0x31, val: 0x14)
14.1308   | 00005F9E  | 54: YM2151 (reg: 0x29, val: 0x49)
14.1308   | 00005FA1  | 54: YM2151 (reg: 0x31, val: 0x14)
14.1308   | 00005FA4  | 61: WAIT
14.1309   | 00005FA7  | 54: YM2151 (reg: 0x08, val: 0x01)
14.1309   | 00005FAA  | 54: YM2151 (reg: 0x08, val: 0x79)
14.1309   | 00005FAD  | 54: YM2151 (reg: 0x79, val: 0x1E)
14.1309   | 00005FB0  | 61: WAIT
14.1309   | 00005FB3  | 54: YM2151 (reg: 0x2D, val: 0x36)
14.1309   | 00005FB6  | 54: YM2151 (reg: 0x35, val: 0x14)
14.1309   | 00005FB9  | 61: WAIT
14.1309   | 00005FBC  | 54: YM2151 (reg: 0x2D, val: 0x36)
14.1309   | 00005FBF  | 54: YM2151 (reg: 0x35, val: 0x14)
14.1309   | 00005FC2  | 54: YM2151 (reg: 0x08, val: 0x05)
14.1309   | 00005FC5  | 61: WAIT
14.1309   | 00005FC8  | 54: YM2151 (reg: 0x08, val: 0x7D)
14.1309   | 00005FCB  | 54: YM2151 (reg: 0x65, val: 0x22)
14.1309   | 00005FCE  | 54: YM2151 (reg: 0x6D, val: 0x22)
14.1309   | 00005FD1  | 61: WAIT
14.1310   | 00005FD4  | 54: YM2151 (reg: 0x75, val: 0x22)
14.1310   | 00005FD7  | 54: YM2151 (reg: 0x7D, val: 0x22)
14.1310   | 00005FDA  | 61: WAIT
14.1310   | 00005FDD  | 54: YM2151 (reg: 0x2E, val: 0x31)
14.1310   | 00005FE0  | 54: YM2151 (reg: 0x36, val: 0x08)
14.1310   | 00005FE3  | 61: WAIT
14.1310   | 00005FE6  | 54: YM2151 (reg: 0x08, val: 0x06)
14.1310   | 00005FE9  | 54: YM2151 (reg: 0x08, val: 0x7E)
14.1310   | 00005FEC  | 61: WAIT
14.1310   | 00005FEF  | 54: YM2151 (reg: 0x66, val: 0x22)
14.1310   | 00005FF2  | 54: YM2151 (reg: 0x6E, val: 0x22)
14.1310   | 00005FF5  | 61: WAIT
14.1310   | 00005FF8  | 54: YM2151 (reg: 0x76, val: 0x22)
14.1310   | 00005FFB  | 54: YM2151 (reg: 0x7E, val: 0x22)
14.1310   | 00005FFE  | 61: WAIT
14.1551   | 00006001  | 61: WAIT
14.1551   | 00006004  | 61: WAIT
14.1799   | 00006007  | 61: WAIT
14.1799   | 0000600A  | 54: YM2151 (reg: 0x08, val: 0x00)
14.1799   | 0000600D  | 54: YM2151 (reg: 0x08, val: 0x01)
14.1799   | 00006010  | 61: WAIT
14.1800   | 00006013  | 54: YM2151 (reg: 0x08, val: 0x04)
14.1800   | 00006016  | 54: YM2151 (reg: 0x08, val: 0x05)
14.1800   | 00006019  | 61: WAIT
14.1800   | 0000601C  | 54: YM2151 (reg: 0x08, val: 0x06)
14.1800   | 0000601F  | 61: WAIT
14.2047   | 00006022  | 61: WAIT
14.2296   | 00006025  | 61: WAIT
14.2297   | 00006028  | 61: WAIT
14.2297   | 0000602B  | 54: YM2151 (reg: 0x28, val: 0x44)
14.2297   | 0000602E  | 54: YM2151 (reg: 0x30, val: 0x0C)
14.2297   | 00006031  | 54: YM2151 (reg: 0x28, val: 0x41)
14.2297   | 00006034  | 54: YM2151 (reg: 0x30, val: 0x08)
14.2297   | 00006037  | 61: WAIT
14.2297   | 0000603A  | 54: YM2151 (reg: 0x08, val: 0x00)
14.2297   | 0000603D  | 54: YM2151 (reg: 0x08, val: 0x78)
14.2297   | 00006040  | 61: WAIT
14.2298   | 00006043  | 54: YM2151 (reg: 0x68, val: 0x22)
14.2298   | 00006046  | 54: YM2151 (reg: 0x70, val: 0x22)
14.2298   | 00006049  | 61: WAIT
14.2298   | 0000604C  | 54: YM2151 (reg: 0x78, val: 0x22)
14.2298   | 0000604F  | 54: YM2151 (reg: 0x21, val: 0xFC)
14.2298   | 00006052  | 61: WAIT
14.2298   | 00006055  | 54: YM2151 (reg: 0x41, val: 0x0C)
14.2298   | 00006058  | 54: YM2151 (reg: 0x49, val: 0x01)
14.2298   | 0000605B  | 61: WAIT
14.2298   | 0000605E  | 54: YM2151 (reg: 0x51, val: 0x00)
14.2298   | 00006061  | 54: YM2151 (reg: 0x59, val: 0x00)
14.2298   | 00006064  | 61: WAIT
14.2298   | 00006067  | 54: YM2151 (reg: 0x81, val: 0x1F)
14.2298   | 0000606A  | 54: YM2151 (reg: 0x89, val: 0x5F)
14.2298   | 0000606D  | 61: WAIT
14.2299   | 00006070  | 54: YM2151 (reg: 0x91, val: 0x1F)
14.2299   | 00006073  | 54: YM2151 (reg: 0x99, val: 0x5F)
14.2299   | 00006076  | 54: YM2151 (reg: 0xA1, val: 0x00)
14.2299   | 00006079  | 61: WAIT
14.2299   | 0000607C  | 54: YM2151 (reg: 0xA9, val: 0x00)
14.2299   | 0000607F  | 54: YM2151 (reg: 0xB1, val: 0x0F)
14.2299   | 00006082  | 61: WAIT
14.2299   | 00006085  | 54: YM2151 (reg: 0xB9, val: 0x15)
14.2299   | 00006088  | 54: YM2151 (reg: 0xC1, val: 0x00)
14.2299   | 0000608B  | 61: WAIT
14.2299   | 0000608E  | 54: YM2151 (reg: 0xC9, val: 0x1B)
14.2299   | 00006091  | 54: YM2151 (reg: 0xD1, val: 0x15)
14.2299   | 00006094  | 61: WAIT
14.2300   | 00006097  | 54: YM2151 (reg: 0xD9, val: 0x10)
14.2300   | 0000609A  | 54: YM2151 (reg: 0xE1, val: 0x0F)
14.2300   | 0000609D  | 54: YM2151 (reg: 0xE9, val: 0x0F)
14.2300   | 000060A0  | 61: WAIT
14.2300   | 000060A3  | 54: YM2151 (reg: 0xF1, val: 0xAF)
14.2300   | 000060A6  | 54: YM2151 (reg: 0xF9, val: 0x1F)
14.2300   | 000060A9  | 61: WAIT
14.2300   | 000060AC  | 54: YM2151 (reg: 0x61, val: 0x07)
14.2300   | 000060AF  | 54: YM2151 (reg: 0x69, val: 0x06)
14.2300   | 000060B2  | 61: WAIT
14.2300   | 000060B5  | 54: YM2151 (reg: 0x71, val: 0x1E)
14.2300   | 000060B8  | 54: YM2151 (reg: 0x79, val: 0x1E)
14.2300   | 000060BB  | 61: WAIT
14.2300   | 000060BE  | 54: YM2151 (reg: 0x29, val: 0x1A)
14.2300   | 000060C1  | 54: YM2151 (reg: 0x31, val: 0x3C)
14.2300   | 000060C4  | 54: YM2151 (reg: 0x29, val: 0x20)
14.2300   | 000060C7  | 54: YM2151 (reg: 0x31, val: 0x04)
14.2300   | 000060CA  | 61: WAIT
14.2301   | 000060CD  | 54: YM2151 (reg: 0x08, val: 0x01)
14.2301   | 000060D0  | 54: YM2151 (reg: 0x08, val: 0x79)
14.2301   | 000060D3  | 61: WAIT
14.2301   | 000060D6  | 54: YM2151 (reg: 0x71, val: 0x1A)
14.2301   | 000060D9  | 54: YM2151 (reg: 0x79, val: 0x1A)
14.2301   | 000060DC  | 61: WAIT
14.2301   | 000060DF  | 54: YM2151 (reg: 0x08, val: 0x02)
14.2301   | 000060E2  | 54: YM2151 (reg: 0x2C, val: 0x46)
14.2301   | 000060E5  | 54: YM2151 (reg: 0x34, val: 0x24)
14.2301   | 000060E8  | 61: WAIT
14.2301   | 000060EB  | 54: YM2151 (reg: 0x2C, val: 0x44)
14.2301   | 000060EE  | 54: YM2151 (reg: 0x34, val: 0x20)
14.2301   | 000060F1  | 54: YM2151 (reg: 0x08, val: 0x04)
14.2301   | 000060F4  | 61: WAIT
14.2302   | 000060F7  | 54: YM2151 (reg: 0x08, val: 0x7C)
14.2302   | 000060FA  | 54: YM2151 (reg: 0x6C, val: 0x2C)
14.2302   | 000060FD  | 61: WAIT
14.2302   | 00006100  | 54: YM2151 (reg: 0x74, val: 0x2C)
14.2302   | 00006103  | 54: YM2151 (reg: 0x7C, val: 0x2C)
14.2302   | 00006106  | 61: WAIT
14.2302   | 00006109  | 54: YM2151 (reg: 0x08, val: 0x05)
14.2302   | 0000610C  | 54: YM2151 (reg: 0x08, val: 0x06)
14.2302   | 0000610F  | 61: WAIT
14.2542   | 00006112  | 61: WAIT
14.2790   | 00006115  | 61: WAIT
14.3038   | 00006118  | 61: WAIT
14.3038   | 0000611B  | 61: WAIT
14.3286   | 0000611E  | 61: WAIT
14.3286   | 00006121  | 61: WAIT
14.3533   | 00006124  | 61: WAIT
14.3781   | 00006127  | 61: WAIT
14.4028   | 0000612A  | 61: WAIT
14.4029   | 0000612D  | 61: WAIT
14.4276   | 00006130  | 61: WAIT
14.4276   | 00006133  | 61: WAIT
14.4277   | 00006136  | 54: YM2151 (reg: 0x2A, val: 0x34)
14.4277   | 00006139  | 54: YM2151 (reg: 0x32, val: 0x0C)
14.4277   | 0000613C  | 54: YM2151 (reg: 0x08, val: 0x02)
14.4277   | 0000613F  | 54: YM2151 (reg: 0x08, val: 0x7A)
14.4277   | 00006142  | 61: WAIT
14.4277   | 00006145  | 54: YM2151 (reg: 0x7A, val: 0x1C)
14.4277   | 00006148  | 61: WAIT
14.4277   | 0000614B  | 54: YM2151 (reg: 0x2D, val: 0x36)
14.4277   | 0000614E  | 54: YM2151 (reg: 0x35, val: 0x14)
14.4277   | 00006151  | 54: YM2151 (reg: 0x2D, val: 0x36)
14.4277   | 00006154  | 54: YM2151 (reg: 0x35, val: 0x14)
14.4277   | 00006157  | 61: WAIT
14.4277   | 0000615A  | 54: YM2151 (reg: 0x08, val: 0x05)
14.4277   | 0000615D  | 54: YM2151 (reg: 0x08, val: 0x7D)
14.4277   | 00006160  | 54: YM2151 (reg: 0x65, val: 0x22)
14.4277   | 00006163  | 61: WAIT
14.4278   | 00006166  | 54: YM2151 (reg: 0x6D, val: 0x22)
14.4278   | 00006169  | 54: YM2151 (reg: 0x75, val: 0x22)
14.4278   | 0000616C  | 61: WAIT
14.4278   | 0000616F  | 54: YM2151 (reg: 0x7D, val: 0x22)
14.4278   | 00006172  | 61: WAIT
14.4278   | 00006175  | 54: YM2151 (reg: 0x2E, val: 0x31)
14.4278   | 00006178  | 54: YM2151 (reg: 0x36, val: 0x08)
14.4278   | 0000617B  | 61: WAIT
14.4279   | 0000617E  | 54: YM2151 (reg: 0x08, val: 0x06)
14.4279   | 00006181  | 61: WAIT
14.4279   | 00006184  | 54: YM2151 (reg: 0x08, val: 0x7E)
14.4279   | 00006187  | 54: YM2151 (reg: 0x66, val: 0x22)
14.4279   | 0000618A  | 61: WAIT
14.4279   | 0000618D  | 54: YM2151 (reg: 0x6E, val: 0x22)
14.4279   | 00006190  | 54: YM2151 (reg: 0x76, val: 0x22)
14.4279   | 00006193  | 61: WAIT
14.4279   | 00006196  | 54: YM2151 (reg: 0x7E, val: 0x22)
14.4279   | 00006199  | 61: WAIT
14.4524   | 0000619C  | 61: WAIT
14.4772   | 0000619F  | 61: WAIT
14.4772   | 000061A2  | 54: YM2151 (reg: 0x08, val: 0x01)
14.4772   | 000061A5  | 61: WAIT
14.4772   | 000061A8  | 54: YM2151 (reg: 0x08, val: 0x02)
14.4772   | 000061AB  | 54: YM2151 (reg: 0x08, val: 0x04)
14.4772   | 000061AE  | 61: WAIT
14.4772   | 000061B1  | 54: YM2151 (reg: 0x08, val: 0x05)
14.4772   | 000061B4  | 54: YM2151 (reg: 0x08, val: 0x06)
14.4772   | 000061B7  | 61: WAIT
14.5020   | 000061BA  | 61: WAIT
14.5271   | 000061BD  | 61: WAIT
14.5271   | 000061C0  | 54: YM2151 (reg: 0x68, val: 0x22)
14.5271   | 000061C3  | 61: WAIT
14.5272   | 000061C6  | 54: YM2151 (reg: 0x70, val: 0x22)
14.5272   | 000061C9  | 54: YM2151 (reg: 0x78, val: 0x22)
14.5272   | 000061CC  | 61: WAIT
14.5272   | 000061CF  | 54: YM2151 (reg: 0x28, val: 0x41)
14.5272   | 000061D2  | 54: YM2151 (reg: 0x30, val: 0x08)
14.5272   | 000061D5  | 54: YM2151 (reg: 0x28, val: 0x41)
14.5272   | 000061D8  | 54: YM2151 (reg: 0x30, val: 0x08)
14.5272   | 000061DB  | 61: WAIT
14.5272   | 000061DE  | 54: YM2151 (reg: 0x21, val: 0xED)
14.5272   | 000061E1  | 54: YM2151 (reg: 0x41, val: 0x31)
14.5272   | 000061E4  | 54: YM2151 (reg: 0x49, val: 0x30)
14.5272   | 000061E7  | 61: WAIT
14.5272   | 000061EA  | 54: YM2151 (reg: 0x51, val: 0x30)
14.5272   | 000061ED  | 54: YM2151 (reg: 0x59, val: 0x70)
14.5272   | 000061F0  | 61: WAIT
14.5273   | 000061F3  | 54: YM2151 (reg: 0x81, val: 0x1F)
14.5273   | 000061F6  | 54: YM2151 (reg: 0x89, val: 0x1F)
14.5273   | 000061F9  | 61: WAIT
14.5273   | 000061FC  | 54: YM2151 (reg: 0x91, val: 0x1F)
14.5273   | 000061FF  | 54: YM2151 (reg: 0x99, val: 0x1F)
14.5273   | 00006202  | 61: WAIT
14.5273   | 00006205  | 54: YM2151 (reg: 0xA1, val: 0x14)
14.5273   | 00006208  | 54: YM2151 (reg: 0xA9, val: 0x01)
14.5273   | 0000620B  | 61: WAIT
14.5273   | 0000620E  | 54: YM2151 (reg: 0xB1, val: 0x01)
14.5273   | 00006211  | 54: YM2151 (reg: 0xB9, val: 0x01)
14.5273   | 00006214  | 54: YM2151 (reg: 0xC1, val: 0x00)
14.5273   | 00006217  | 61: WAIT
14.5273   | 0000621A  | 54: YM2151 (reg: 0xC9, val: 0x0F)
14.5273   | 0000621D  | 54: YM2151 (reg: 0xD1, val: 0x0F)
14.5273   | 00006220  | 61: WAIT
14.5274   | 00006223  | 54: YM2151 (reg: 0xD9, val: 0x0F)
14.5274   | 00006226  | 54: YM2151 (reg: 0xE1, val: 0xFF)
14.5274   | 00006229  | 61: WAIT
14.5274   | 0000622C  | 54: YM2151 (reg: 0xE9, val: 0x0F)
14.5274   | 0000622F  | 54: YM2151 (reg: 0xF1, val: 0x0F)
14.5274   | 00006232  | 61: WAIT
14.5274   | 00006235  | 54: YM2151 (reg: 0xF9, val: 0x0F)
14.5274   | 00006238  | 54: YM2151 (reg: 0x61, val: 0x04)
14.5274   | 0000623B  | 61: WAIT
14.5274   | 0000623E  | 54: YM2151 (reg: 0x69, val: 0x1A)
14.5274   | 00006241  | 54: YM2151 (reg: 0x71, val: 0x1A)
14.5274   | 00006244  | 61: WAIT
14.5275   | 00006247  | 54: YM2151 (reg: 0x79, val: 0x1A)
14.5275   | 0000624A  | 54: YM2151 (reg: 0x29, val: 0x0C)
14.5275   | 0000624D  | 54: YM2151 (reg: 0x31, val: 0x34)
14.5275   | 00006250  | 61: WAIT
14.5275   | 00006253  | 54: YM2151 (reg: 0x29, val: 0x09)
14.5275   | 00006256  | 54: YM2151 (reg: 0x31, val: 0x14)
14.5275   | 00006259  | 54: YM2151 (reg: 0x08, val: 0x01)
14.5275   | 0000625C  | 54: YM2151 (reg: 0x08, val: 0x79)
14.5275   | 0000625F  | 61: WAIT
14.5275   | 00006262  | 54: YM2151 (reg: 0x69, val: 0x1E)
14.5275   | 00006265  | 54: YM2151 (reg: 0x71, val: 0x1E)
14.5275   | 00006268  | 61: WAIT
14.5275   | 0000626B  | 54: YM2151 (reg: 0x79, val: 0x1E)
14.5275   | 0000626E  | 61: WAIT
14.5276   | 00006271  | 54: YM2151 (reg: 0x2A, val: 0x31)
14.5276   | 00006274  | 54: YM2151 (reg: 0x32, val: 0x08)
14.5276   | 00006277  | 54: YM2151 (reg: 0x08, val: 0x02)
14.5276   | 0000627A  | 61: WAIT
14.5276   | 0000627D  | 54: YM2151 (reg: 0x08, val: 0x7A)
14.5276   | 00006280  | 54: YM2151 (reg: 0x7A, val: 0x1C)
14.5276   | 00006283  | 61: WAIT
14.5276   | 00006286  | 54: YM2151 (reg: 0x2C, val: 0x44)
14.5276   | 00006289  | 54: YM2151 (reg: 0x34, val: 0x20)
14.5276   | 0000628C  | 54: YM2151 (reg: 0x2C, val: 0x41)
14.5276   | 0000628F  | 54: YM2151 (reg: 0x34, val: 0x20)
14.5276   | 00006292  | 61: WAIT
14.5276   | 00006295  | 54: YM2151 (reg: 0x08, val: 0x04)
14.5276   | 00006298  | 54: YM2151 (reg: 0x08, val: 0x7C)
14.5276   | 0000629B  | 61: WAIT
14.5276   | 0000629E  | 54: YM2151 (reg: 0x6C, val: 0x2C)
14.5276   | 000062A1  | 54: YM2151 (reg: 0x74, val: 0x2C)
14.5276   | 000062A4  | 61: WAIT
14.5277   | 000062A7  | 54: YM2151 (reg: 0x7C, val: 0x2C)
14.5277   | 000062AA  | 61: WAIT
14.5277   | 000062AD  | 54: YM2151 (reg: 0x2D, val: 0x36)
14.5277   | 000062B0  | 54: YM2151 (reg: 0x35, val: 0x14)
14.5277   | 000062B3  | 61: WAIT
14.5278   | 000062B6  | 54: YM2151 (reg: 0x2D, val: 0x31)
14.5278   | 000062B9  | 54: YM2151 (reg: 0x35, val: 0x08)
14.5278   | 000062BC  | 61: WAIT
14.5279   | 000062BF  | 54: YM2151 (reg: 0x08, val: 0x05)
14.5279   | 000062C2  | 61: WAIT
14.5280   | 000062C5  | 54: YM2151 (reg: 0x08, val: 0x7D)
14.5280   | 000062C8  | 61: WAIT
14.5280   | 000062CB  | 54: YM2151 (reg: 0x65, val: 0x22)
14.5280   | 000062CE  | 54: YM2151 (reg: 0x6D, val: 0x22)
14.5280   | 000062D1  | 61: WAIT
14.5280   | 000062D4  | 54: YM2151 (reg: 0x75, val: 0x22)
14.5280   | 000062D7  | 54: YM2151 (reg: 0x7D, val: 0x22)
14.5280   | 000062DA  | 61: WAIT
14.5281   | 000062DD  | 54: YM2151 (reg: 0x2E, val: 0x2D)
14.5281   | 000062E0  | 54: YM2151 (reg: 0x36, val: 0x04)
14.5281   | 000062E3  | 61: WAIT
14.5281   | 000062E6  | 54: YM2151 (reg: 0x08, val: 0x06)
14.5281   | 000062E9  | 54: YM2151 (reg: 0x08, val: 0x7E)
14.5281   | 000062EC  | 61: WAIT
14.5281   | 000062EF  | 54: YM2151 (reg: 0x66, val: 0x22)
14.5281   | 000062F2  | 54: YM2151 (reg: 0x6E, val: 0x22)
14.5281   | 000062F5  | 54: YM2151 (reg: 0x76, val: 0x22)
14.5281   | 000062F8  | 61: WAIT
14.5281   | 000062FB  | 54: YM2151 (reg: 0x7E, val: 0x22)
14.5281   | 000062FE  | 61: WAIT
14.5515   | 00006301  | 61: WAIT
14.5763   | 00006304  | 61: WAIT
14.6012   | 00006307  | 61: WAIT
14.6258   | 0000630A  | 61: WAIT
14.6506   | 0000630D  | 61: WAIT
14.6754   | 00006310  | 54: YM2151 (reg: 0x08, val: 0x00)
14.6754   | 00006313  | 61: WAIT
14.6754   | 00006316  | 54: YM2151 (reg: 0x08, val: 0x01)
14.6754   | 00006319  | 61: WAIT
14.6754   | 0000631C  | 54: YM2151 (reg: 0x08, val: 0x05)
14.6754   | 0000631F  | 54: YM2151 (reg: 0x08, val: 0x06)
14.6754   | 00006322  | 61: WAIT
14.7002   | 00006325  | 61: WAIT
14.7249   | 00006328  | 61: WAIT
14.7250   | 0000632B  | 54: YM2151 (reg: 0x28, val: 0x48)
14.7250   | 0000632E  | 54: YM2151 (reg: 0x30, val: 0x18)
14.7250   | 00006331  | 54: YM2151 (reg: 0x28, val: 0x4D)
14.7250   | 00006334  | 54: YM2151 (reg: 0x30, val: 0x04)
14.7250   | 00006337  | 61: WAIT
14.7250   | 0000633A  | 54: YM2151 (reg: 0x08, val: 0x00)
14.7250   | 0000633D  | 54: YM2151 (reg: 0x08, val: 0x78)
14.7250   | 00006340  | 61: WAIT
14.7250   | 00006343  | 54: YM2151 (reg: 0x68, val: 0x28)
14.7250   | 00006346  | 54: YM2151 (reg: 0x70, val: 0x28)
14.7250   | 00006349  | 61: WAIT
14.7250   | 0000634C  | 54: YM2151 (reg: 0x78, val: 0x28)
14.7250   | 0000634F  | 54: YM2151 (reg: 0x21, val: 0xFC)
14.7250   | 00006352  | 61: WAIT
14.7251   | 00006355  | 54: YM2151 (reg: 0x41, val: 0x0C)
14.7251   | 00006358  | 54: YM2151 (reg: 0x49, val: 0x01)
14.7251   | 0000635B  | 61: WAIT
14.7251   | 0000635E  | 54: YM2151 (reg: 0x51, val: 0x00)
14.7251   | 00006361  | 54: YM2151 (reg: 0x59, val: 0x00)
14.7251   | 00006364  | 54: YM2151 (reg: 0x81, val: 0x1F)
14.7251   | 00006367  | 61: WAIT
14.7251   | 0000636A  | 54: YM2151 (reg: 0x89, val: 0x5F)
14.7251   | 0000636D  | 54: YM2151 (reg: 0x91, val: 0x1F)
14.7251   | 00006370  | 61: WAIT
14.7251   | 00006373  | 54: YM2151 (reg: 0x99, val: 0x5F)
14.7251   | 00006376  | 54: YM2151 (reg: 0xA1, val: 0x00)
14.7251   | 00006379  | 61: WAIT
14.7251   | 0000637C  | 54: YM2151 (reg: 0xA9, val: 0x00)
14.7251   | 0000637F  | 54: YM2151 (reg: 0xB1, val: 0x0F)
14.7251   | 00006382  | 61: WAIT
14.7252   | 00006385  | 54: YM2151 (reg: 0xB9, val: 0x15)
14.7252   | 00006388  | 54: YM2151 (reg: 0xC1, val: 0x00)
14.7252   | 0000638B  | 61: WAIT
14.7252   | 0000638E  | 54: YM2151 (reg: 0xC9, val: 0x1B)
14.7252   | 00006391  | 54: YM2151 (reg: 0xD1, val: 0x15)
14.7252   | 00006394  | 54: YM2151 (reg: 0xD9, val: 0x10)
14.7252   | 00006397  | 61: WAIT
14.7252   | 0000639A  | 54: YM2151 (reg: 0xE1, val: 0x0F)
14.7252   | 0000639D  | 54: YM2151 (reg: 0xE9, val: 0x0F)
14.7252   | 000063A0  | 61: WAIT
14.7252   | 000063A3  | 54: YM2151 (reg: 0xF1, val: 0xAF)
14.7252   | 000063A6  | 54: YM2151 (reg: 0xF9, val: 0x1F)
14.7252   | 000063A9  | 61: WAIT
14.7253   | 000063AC  | 54: YM2151 (reg: 0x61, val: 0x07)
14.7253   | 000063AF  | 54: YM2151 (reg: 0x69, val: 0x06)
14.7253   | 000063B2  | 61: WAIT
14.7253   | 000063B5  | 54: YM2151 (reg: 0x71, val: 0x1E)
14.7253   | 000063B8  | 54: YM2151 (reg: 0x79, val: 0x1E)
14.7253   | 000063BB  | 61: WAIT
14.7253   | 000063BE  | 54: YM2151 (reg: 0x29, val: 0x1A)
14.7253   | 000063C1  | 54: YM2151 (reg: 0x31, val: 0x3C)
14.7253   | 000063C4  | 54: YM2151 (reg: 0x29, val: 0x20)
14.7253   | 000063C7  | 54: YM2151 (reg: 0x31, val: 0x04)
14.7253   | 000063CA  | 61: WAIT
14.7253   | 000063CD  | 54: YM2151 (reg: 0x08, val: 0x01)
14.7253   | 000063D0  | 54: YM2151 (reg: 0x08, val: 0x79)
14.7253   | 000063D3  | 61: WAIT
14.7254   | 000063D6  | 54: YM2151 (reg: 0x71, val: 0x1A)
14.7254   | 000063D9  | 54: YM2151 (reg: 0x79, val: 0x1A)
14.7254   | 000063DC  | 61: WAIT
14.7254   | 000063DF  | 54: YM2151 (reg: 0x2D, val: 0x31)
14.7254   | 000063E2  | 54: YM2151 (reg: 0x35, val: 0x08)
