--- Parsing VGM: console_player/cache/25_Fanfare.vgm.opm.vgm ---
VGM Version: 0x171
Data Start Offset: 0x100

Offset(h) | Command
00000596  | 54: YM2151 (reg: 0x25, val: 0xFC)
00000599  | 54: YM2151 (reg: 0x75, val: 0x1C)
0000059C  | 74: WAIT n+1 (val: 5)
0000059D  | 54: YM2151 (reg: 0x26, val: 0xFC)
000005A0  | 54: YM2151 (reg: 0x76, val: 0x38)
000005A3  | 74: WAIT n+1 (val: 5)
000005A4  | 71: WAIT n+1 (val: 2)
000005A5  | 54: YM2151 (reg: 0x24, val: 0xFC)
000005A8  | 54: YM2151 (reg: 0x74, val: 0x14)
000005AB  | 54: YM2151 (reg: 0x25, val: 0xFC)
000005AE  | 54: YM2151 (reg: 0x75, val: 0x1C)
000005B1  | 54: YM2151 (reg: 0x26, val: 0xFC)
000005B4  | 54: YM2151 (reg: 0x76, val: 0x38)
000005B7  | 61: WAIT (val: 567)
000005BA  | 54: YM2151 (reg: 0x24, val: 0xFC)
000005BD  | 54: YM2151 (reg: 0x74, val: 0x14)
000005C0  | 76: WAIT n+1 (val: 7)
000005C1  | 54: YM2151 (reg: 0x2C, val: 0x4C)
000005C4  | 54: YM2151 (reg: 0x34, val: 0x64)
000005C7  | 54: YM2151 (reg: 0x24, val: 0xFC)
000005CA  | 54: YM2151 (reg: 0x74, val: 0x14)
000005CD  | 54: YM2151 (reg: 0x24, val: 0xFC)
000005D0  | 54: YM2151 (reg: 0x74, val: 0x14)
000005D3  | 74: WAIT n+1 (val: 5)
000005D4  | 54: YM2151 (reg: 0x25, val: 0xFC)
000005D7  | 54: YM2151 (reg: 0x75, val: 0x1C)
000005DA  | 75: WAIT n+1 (val: 6)
000005DB  | 54: YM2151 (reg: 0x2D, val: 0x38)
000005DE  | 54: YM2151 (reg: 0x35, val: 0x24)
000005E1  | 54: YM2151 (reg: 0x25, val: 0xFC)
000005E4  | 54: YM2151 (reg: 0x75, val: 0x1C)
000005E7  | 54: YM2151 (reg: 0x2D, val: 0x41)
000005EA  | 54: YM2151 (reg: 0x35, val: 0x6C)
000005ED  | 54: YM2151 (reg: 0x25, val: 0xFC)
000005F0  | 54: YM2151 (reg: 0x75, val: 0x1C)
000005F3  | 74: WAIT n+1 (val: 5)
000005F4  | 54: YM2151 (reg: 0x26, val: 0xFC)
000005F7  | 54: YM2151 (reg: 0x76, val: 0x38)
000005FA  | 75: WAIT n+1 (val: 6)
000005FB  | 54: YM2151 (reg: 0x2E, val: 0x34)
000005FE  | 54: YM2151 (reg: 0x36, val: 0x6C)
00000601  | 54: YM2151 (reg: 0x26, val: 0xFC)
00000604  | 54: YM2151 (reg: 0x76, val: 0x38)
00000607  | 54: YM2151 (reg: 0x2E, val: 0x3C)
0000060A  | 54: YM2151 (reg: 0x36, val: 0x6C)
0000060D  | 54: YM2151 (reg: 0x26, val: 0xFC)
00000610  | 54: YM2151 (reg: 0x76, val: 0x38)
00000613  | 70: WAIT n+1 (val: 1)
00000614  | 74: WAIT n+1 (val: 5)
00000615  | 74: WAIT n+1 (val: 5)
00000616  | 70: WAIT n+1 (val: 1)
00000617  | 54: YM2151 (reg: 0x24, val: 0xFC)
0000061A  | 54: YM2151 (reg: 0x74, val: 0x14)
0000061D  | 54: YM2151 (reg: 0x25, val: 0xFC)
00000620  | 54: YM2151 (reg: 0x75, val: 0x1C)
00000623  | 54: YM2151 (reg: 0x26, val: 0xFC)
00000626  | 54: YM2151 (reg: 0x76, val: 0x38)
00000629  | 70: WAIT n+1 (val: 1)
0000062A  | 54: YM2151 (reg: 0x24, val: 0xFC)
0000062D  | 54: YM2151 (reg: 0x74, val: 0x14)
00000630  | 54: YM2151 (reg: 0x25, val: 0xFC)
00000633  | 54: YM2151 (reg: 0x75, val: 0x1C)
00000636  | 54: YM2151 (reg: 0x26, val: 0xFC)
00000639  | 54: YM2151 (reg: 0x76, val: 0x38)
0000063C  | 61: WAIT (val: 543)
0000063F  | 54: YM2151 (reg: 0x24, val: 0xFC)
00000642  | 54: YM2151 (reg: 0x74, val: 0x14)
00000645  | 74: WAIT n+1 (val: 5)
00000646  | 54: YM2151 (reg: 0x25, val: 0xFC)
00000649  | 54: YM2151 (reg: 0x75, val: 0x1C)
0000064C  | 74: WAIT n+1 (val: 5)
0000064D  | 54: YM2151 (reg: 0x26, val: 0xFC)
00000650  | 54: YM2151 (reg: 0x76, val: 0x38)
00000653  | 74: WAIT n+1 (val: 5)
00000654  | 70: WAIT n+1 (val: 1)
00000655  | 54: YM2151 (reg: 0x24, val: 0xFC)
00000658  | 54: YM2151 (reg: 0x74, val: 0x14)
0000065B  | 54: YM2151 (reg: 0x25, val: 0xFC)
0000065E  | 54: YM2151 (reg: 0x75, val: 0x1C)
00000661  | 54: YM2151 (reg: 0x26, val: 0xFC)
00000664  | 54: YM2151 (reg: 0x76, val: 0x38)
00000667  | 61: WAIT (val: 568)
0000066A  | 54: YM2151 (reg: 0x24, val: 0xFC)
0000066D  | 54: YM2151 (reg: 0x74, val: 0x14)
00000670  | 75: WAIT n+1 (val: 6)
00000671  | 54: YM2151 (reg: 0x25, val: 0xFC)
00000674  | 54: YM2151 (reg: 0x75, val: 0x1C)
00000677  | 74: WAIT n+1 (val: 5)
00000678  | 54: YM2151 (reg: 0x26, val: 0xFC)
0000067B  | 54: YM2151 (reg: 0x76, val: 0x38)
0000067E  | 75: WAIT n+1 (val: 6)
0000067F  | 71: WAIT n+1 (val: 2)
00000680  | 54: YM2151 (reg: 0x24, val: 0xFC)
00000683  | 54: YM2151 (reg: 0x74, val: 0x14)
00000686  | 54: YM2151 (reg: 0x25, val: 0xFC)
00000689  | 54: YM2151 (reg: 0x75, val: 0x1C)
0000068C  | 54: YM2151 (reg: 0x26, val: 0xFC)
0000068F  | 54: YM2151 (reg: 0x76, val: 0x38)
00000692  | 61: WAIT (val: 565)
00000695  | 54: YM2151 (reg: 0x24, val: 0xFC)
00000698  | 54: YM2151 (reg: 0x74, val: 0x14)
0000069B  | 74: WAIT n+1 (val: 5)
0000069C  | 54: YM2151 (reg: 0x25, val: 0xFC)
0000069F  | 54: YM2151 (reg: 0x75, val: 0x1C)
000006A2  | 74: WAIT n+1 (val: 5)
000006A3  | 54: YM2151 (reg: 0x26, val: 0xFC)
000006A6  | 54: YM2151 (reg: 0x76, val: 0x38)
000006A9  | 75: WAIT n+1 (val: 6)
000006AA  | 70: WAIT n+1 (val: 1)
000006AB  | 54: YM2151 (reg: 0x24, val: 0xFC)
000006AE  | 54: YM2151 (reg: 0x74, val: 0x14)
000006B1  | 54: YM2151 (reg: 0x25, val: 0xFC)
000006B4  | 54: YM2151 (reg: 0x75, val: 0x1C)
000006B7  | 54: YM2151 (reg: 0x26, val: 0xFC)
000006BA  | 54: YM2151 (reg: 0x76, val: 0x38)
000006BD  | 61: WAIT (val: 568)
000006C0  | 54: YM2151 (reg: 0x24, val: 0xFC)
000006C3  | 54: YM2151 (reg: 0x74, val: 0x14)
000006C6  | 75: WAIT n+1 (val: 6)
000006C7  | 54: YM2151 (reg: 0x2C, val: 0x41)
000006CA  | 54: YM2151 (reg: 0x34, val: 0x08)
000006CD  | 54: YM2151 (reg: 0x24, val: 0xFC)
000006D0  | 54: YM2151 (reg: 0x74, val: 0x14)
000006D3  | 54: YM2151 (reg: 0x2C, val: 0x51)
000006D6  | 54: YM2151 (reg: 0x34, val: 0x6C)
000006D9  | 54: YM2151 (reg: 0x24, val: 0xFC)
000006DC  | 54: YM2151 (reg: 0x74, val: 0x14)
000006DF  | 74: WAIT n+1 (val: 5)
000006E0  | 54: YM2151 (reg: 0x25, val: 0xFC)
000006E3  | 54: YM2151 (reg: 0x75, val: 0x1C)
000006E6  | 76: WAIT n+1 (val: 7)
000006E7  | 54: YM2151 (reg: 0x2D, val: 0x45)
000006EA  | 54: YM2151 (reg: 0x35, val: 0x6C)
000006ED  | 54: YM2151 (reg: 0x25, val: 0xFC)
000006F0  | 54: YM2151 (reg: 0x75, val: 0x1C)
000006F3  | 54: YM2151 (reg: 0x25, val: 0xFC)
000006F6  | 54: YM2151 (reg: 0x75, val: 0x1C)
000006F9  | 74: WAIT n+1 (val: 5)
000006FA  | 54: YM2151 (reg: 0x26, val: 0xFC)
000006FD  | 54: YM2151 (reg: 0x76, val: 0x38)
00000700  | 75: WAIT n+1 (val: 6)
00000701  | 54: YM2151 (reg: 0x2E, val: 0x38)
00000704  | 54: YM2151 (reg: 0x36, val: 0x24)
00000707  | 54: YM2151 (reg: 0x26, val: 0xFC)
0000070A  | 54: YM2151 (reg: 0x76, val: 0x38)
0000070D  | 54: YM2151 (reg: 0x2E, val: 0x41)
00000710  | 54: YM2151 (reg: 0x36, val: 0x6C)
00000713  | 54: YM2151 (reg: 0x26, val: 0xFC)
00000716  | 54: YM2151 (reg: 0x76, val: 0x38)
00000719  | 74: WAIT n+1 (val: 5)
0000071A  | 75: WAIT n+1 (val: 6)
0000071B  | 54: YM2151 (reg: 0x24, val: 0xFC)
0000071E  | 54: YM2151 (reg: 0x74, val: 0x14)
00000721  | 54: YM2151 (reg: 0x25, val: 0xFC)
00000724  | 54: YM2151 (reg: 0x75, val: 0x1C)
00000727  | 54: YM2151 (reg: 0x26, val: 0xFC)
0000072A  | 54: YM2151 (reg: 0x76, val: 0x38)
0000072D  | 70: WAIT n+1 (val: 1)
0000072E  | 54: YM2151 (reg: 0x24, val: 0xFC)
00000731  | 54: YM2151 (reg: 0x74, val: 0x14)
00000734  | 54: YM2151 (reg: 0x25, val: 0xFC)
00000737  | 54: YM2151 (reg: 0x75, val: 0x1C)
0000073A  | 54: YM2151 (reg: 0x26, val: 0xFC)
0000073D  | 54: YM2151 (reg: 0x76, val: 0x38)
00000740  | 61: WAIT (val: 543)
00000743  | 54: YM2151 (reg: 0x24, val: 0xFC)
00000746  | 54: YM2151 (reg: 0x74, val: 0x14)
00000749  | 74: WAIT n+1 (val: 5)
0000074A  | 54: YM2151 (reg: 0x25, val: 0xFC)
0000074D  | 54: YM2151 (reg: 0x75, val: 0x1C)
00000750  | 74: WAIT n+1 (val: 5)
00000751  | 54: YM2151 (reg: 0x26, val: 0xFC)
00000754  | 54: YM2151 (reg: 0x76, val: 0x38)
00000757  | 74: WAIT n+1 (val: 5)
00000758  | 71: WAIT n+1 (val: 2)
00000759  | 54: YM2151 (reg: 0x24, val: 0xFC)
0000075C  | 54: YM2151 (reg: 0x74, val: 0x14)
0000075F  | 54: YM2151 (reg: 0x25, val: 0xFC)
00000762  | 54: YM2151 (reg: 0x75, val: 0x1C)
00000765  | 54: YM2151 (reg: 0x26, val: 0xFC)
00000768  | 54: YM2151 (reg: 0x76, val: 0x38)
0000076B  | 61: WAIT (val: 567)
0000076E  | 54: YM2151 (reg: 0x24, val: 0xFC)
00000771  | 54: YM2151 (reg: 0x74, val: 0x14)
00000774  | 75: WAIT n+1 (val: 6)
00000775  | 54: YM2151 (reg: 0x25, val: 0xFC)
00000778  | 54: YM2151 (reg: 0x75, val: 0x1C)
0000077B  | 75: WAIT n+1 (val: 6)
0000077C  | 54: YM2151 (reg: 0x26, val: 0xFC)
0000077F  | 54: YM2151 (reg: 0x76, val: 0x38)
00000782  | 74: WAIT n+1 (val: 5)
00000783  | 71: WAIT n+1 (val: 2)
00000784  | 54: YM2151 (reg: 0x24, val: 0xFC)
00000787  | 54: YM2151 (reg: 0x74, val: 0x14)
0000078A  | 54: YM2151 (reg: 0x25, val: 0xFC)
0000078D  | 54: YM2151 (reg: 0x75, val: 0x1C)
00000790  | 54: YM2151 (reg: 0x26, val: 0xFC)
00000793  | 54: YM2151 (reg: 0x76, val: 0x38)
00000796  | 61: WAIT (val: 566)
00000799  | 54: YM2151 (reg: 0x24, val: 0xFC)
0000079C  | 54: YM2151 (reg: 0x74, val: 0x14)
0000079F  | 74: WAIT n+1 (val: 5)
000007A0  | 54: YM2151 (reg: 0x25, val: 0xFC)
000007A3  | 54: YM2151 (reg: 0x75, val: 0x1C)
000007A6  | 74: WAIT n+1 (val: 5)
000007A7  | 54: YM2151 (reg: 0x26, val: 0xFC)
000007AA  | 54: YM2151 (reg: 0x76, val: 0x38)
000007AD  | 74: WAIT n+1 (val: 5)
000007AE  | 70: WAIT n+1 (val: 1)
000007AF  | 54: YM2151 (reg: 0x24, val: 0xFC)
000007B2  | 54: YM2151 (reg: 0x74, val: 0x14)
000007B5  | 54: YM2151 (reg: 0x25, val: 0xFC)
000007B8  | 54: YM2151 (reg: 0x75, val: 0x1C)
000007BB  | 54: YM2151 (reg: 0x26, val: 0xFC)
000007BE  | 54: YM2151 (reg: 0x76, val: 0x38)
000007C1  | 61: WAIT (val: 568)
000007C4  | 54: YM2151 (reg: 0x24, val: 0xFC)
000007C7  | 54: YM2151 (reg: 0x74, val: 0x14)
000007CA  | 76: WAIT n+1 (val: 7)
000007CB  | 54: YM2151 (reg: 0x2C, val: 0x55)
000007CE  | 54: YM2151 (reg: 0x34, val: 0x6C)
000007D1  | 54: YM2151 (reg: 0x24, val: 0xFC)
000007D4  | 54: YM2151 (reg: 0x74, val: 0x14)
000007D7  | 54: YM2151 (reg: 0x24, val: 0xFC)
000007DA  | 54: YM2151 (reg: 0x74, val: 0x14)
000007DD  | 73: WAIT n+1 (val: 4)
000007DE  | 54: YM2151 (reg: 0x25, val: 0xFC)
000007E1  | 54: YM2151 (reg: 0x75, val: 0x1C)
000007E4  | 76: WAIT n+1 (val: 7)
000007E5  | 54: YM2151 (reg: 0x2D, val: 0x4C)
000007E8  | 54: YM2151 (reg: 0x35, val: 0x64)
000007EB  | 54: YM2151 (reg: 0x25, val: 0xFC)
000007EE  | 54: YM2151 (reg: 0x75, val: 0x1C)
000007F1  | 54: YM2151 (reg: 0x25, val: 0xFC)
000007F4  | 54: YM2151 (reg: 0x75, val: 0x1C)
000007F7  | 74: WAIT n+1 (val: 5)
000007F8  | 54: YM2151 (reg: 0x26, val: 0xFC)
000007FB  | 54: YM2151 (reg: 0x76, val: 0x38)
000007FE  | 75: WAIT n+1 (val: 6)
000007FF  | 54: YM2151 (reg: 0x2E, val: 0x45)
00000802  | 54: YM2151 (reg: 0x36, val: 0x6C)
00000805  | 54: YM2151 (reg: 0x26, val: 0xFC)
00000808  | 54: YM2151 (reg: 0x76, val: 0x38)
0000080B  | 54: YM2151 (reg: 0x26, val: 0xFC)
0000080E  | 54: YM2151 (reg: 0x76, val: 0x38)
00000811  | 74: WAIT n+1 (val: 5)
00000812  | 75: WAIT n+1 (val: 6)
00000813  | 70: WAIT n+1 (val: 1)
00000814  | 54: YM2151 (reg: 0x24, val: 0xFC)
00000817  | 54: YM2151 (reg: 0x74, val: 0x14)
0000081A  | 54: YM2151 (reg: 0x25, val: 0xFC)
0000081D  | 54: YM2151 (reg: 0x75, val: 0x1C)
00000820  | 54: YM2151 (reg: 0x26, val: 0xFC)
00000823  | 54: YM2151 (reg: 0x76, val: 0x38)
00000826  | 54: YM2151 (reg: 0x24, val: 0xFC)
00000829  | 54: YM2151 (reg: 0x74, val: 0x14)
0000082C  | 54: YM2151 (reg: 0x25, val: 0xFC)
0000082F  | 54: YM2151 (reg: 0x75, val: 0x1C)
00000832  | 54: YM2151 (reg: 0x26, val: 0xFC)
00000835  | 54: YM2151 (reg: 0x76, val: 0x38)
00000838  | 61: WAIT (val: 543)
0000083B  | 54: YM2151 (reg: 0x24, val: 0xFC)
0000083E  | 54: YM2151 (reg: 0x74, val: 0x14)
00000841  | 74: WAIT n+1 (val: 5)
00000842  | 54: YM2151 (reg: 0x25, val: 0xFC)
00000845  | 54: YM2151 (reg: 0x75, val: 0x1C)
00000848  | 74: WAIT n+1 (val: 5)
00000849  | 54: YM2151 (reg: 0x26, val: 0xFC)
0000084C  | 54: YM2151 (reg: 0x76, val: 0x38)
0000084F  | 75: WAIT n+1 (val: 6)
00000850  | 70: WAIT n+1 (val: 1)
00000851  | 54: YM2151 (reg: 0x24, val: 0xFC)
00000854  | 54: YM2151 (reg: 0x74, val: 0x14)
00000857  | 54: YM2151 (reg: 0x25, val: 0xFC)
0000085A  | 54: YM2151 (reg: 0x75, val: 0x1C)
0000085D  | 54: YM2151 (reg: 0x26, val: 0xFC)
00000860  | 54: YM2151 (reg: 0x76, val: 0x38)
00000863  | 61: WAIT (val: 568)
00000866  | 54: YM2151 (reg: 0x24, val: 0xFC)
00000869  | 54: YM2151 (reg: 0x74, val: 0x14)
0000086C  | 74: WAIT n+1 (val: 5)
0000086D  | 54: YM2151 (reg: 0x25, val: 0xFC)
00000870  | 54: YM2151 (reg: 0x75, val: 0x1C)
00000873  | 75: WAIT n+1 (val: 6)
00000874  | 54: YM2151 (reg: 0x26, val: 0xFC)
00000877  | 54: YM2151 (reg: 0x76, val: 0x38)
0000087A  | 75: WAIT n+1 (val: 6)
0000087B  | 71: WAIT n+1 (val: 2)
0000087C  | 54: YM2151 (reg: 0x24, val: 0xFC)
0000087F  | 54: YM2151 (reg: 0x74, val: 0x14)
00000882  | 54: YM2151 (reg: 0x25, val: 0xFC)
00000885  | 54: YM2151 (reg: 0x75, val: 0x1C)
00000888  | 54: YM2151 (reg: 0x26, val: 0xFC)
0000088B  | 54: YM2151 (reg: 0x76, val: 0x38)
0000088E  | 61: WAIT (val: 565)
00000891  | 54: YM2151 (reg: 0x24, val: 0xFC)
00000894  | 54: YM2151 (reg: 0x74, val: 0x14)
00000897  | 74: WAIT n+1 (val: 5)
00000898  | 54: YM2151 (reg: 0x25, val: 0xFC)
0000089B  | 54: YM2151 (reg: 0x75, val: 0x1C)
0000089E  | 74: WAIT n+1 (val: 5)
0000089F  | 54: YM2151 (reg: 0x26, val: 0xFC)
000008A2  | 54: YM2151 (reg: 0x76, val: 0x38)
000008A5  | 74: WAIT n+1 (val: 5)
000008A6  | 71: WAIT n+1 (val: 2)
000008A7  | 54: YM2151 (reg: 0x24, val: 0xFC)
000008AA  | 54: YM2151 (reg: 0x74, val: 0x14)
000008AD  | 54: YM2151 (reg: 0x25, val: 0xFC)
000008B0  | 54: YM2151 (reg: 0x75, val: 0x1C)
000008B3  | 54: YM2151 (reg: 0x26, val: 0xFC)
000008B6  | 54: YM2151 (reg: 0x76, val: 0x38)
000008B9  | 61: WAIT (val: 567)
000008BC  | 54: YM2151 (reg: 0x24, val: 0xFC)
000008BF  | 54: YM2151 (reg: 0x74, val: 0x14)
000008C2  | 76: WAIT n+1 (val: 7)
000008C3  | 54: YM2151 (reg: 0x2C, val: 0x5C)
000008C6  | 54: YM2151 (reg: 0x34, val: 0x74)
000008C9  | 54: YM2151 (reg: 0x24, val: 0xFC)
000008CC  | 54: YM2151 (reg: 0x74, val: 0x14)
000008CF  | 54: YM2151 (reg: 0x24, val: 0xFC)
000008D2  | 54: YM2151 (reg: 0x74, val: 0x14)
000008D5  | 74: WAIT n+1 (val: 5)
000008D6  | 54: YM2151 (reg: 0x25, val: 0xFC)
000008D9  | 54: YM2151 (reg: 0x75, val: 0x1C)
000008DC  | 75: WAIT n+1 (val: 6)
000008DD  | 54: YM2151 (reg: 0x2D, val: 0x41)
000008E0  | 54: YM2151 (reg: 0x35, val: 0x08)
000008E3  | 54: YM2151 (reg: 0x25, val: 0xFC)
000008E6  | 54: YM2151 (reg: 0x75, val: 0x1C)
000008E9  | 54: YM2151 (reg: 0x2D, val: 0x51)
000008EC  | 54: YM2151 (reg: 0x35, val: 0x6C)
000008EF  | 54: YM2151 (reg: 0x25, val: 0xFC)
000008F2  | 54: YM2151 (reg: 0x75, val: 0x1C)
000008F5  | 74: WAIT n+1 (val: 5)
000008F6  | 54: YM2151 (reg: 0x26, val: 0xFC)
000008F9  | 54: YM2151 (reg: 0x76, val: 0x38)
000008FC  | 75: WAIT n+1 (val: 6)
000008FD  | 54: YM2151 (reg: 0x2E, val: 0x4C)
00000900  | 54: YM2151 (reg: 0x36, val: 0x64)
00000903  | 54: YM2151 (reg: 0x26, val: 0xFC)
00000906  | 54: YM2151 (reg: 0x76, val: 0x38)
00000909  | 54: YM2151 (reg: 0x26, val: 0xFC)
0000090C  | 54: YM2151 (reg: 0x76, val: 0x38)
0000090F  | 70: WAIT n+1 (val: 1)
00000910  | 74: WAIT n+1 (val: 5)
00000911  | 74: WAIT n+1 (val: 5)
00000912  | 70: WAIT n+1 (val: 1)
00000913  | 54: YM2151 (reg: 0x24, val: 0xFC)
00000916  | 54: YM2151 (reg: 0x74, val: 0x14)
00000919  | 54: YM2151 (reg: 0x25, val: 0xFC)
0000091C  | 54: YM2151 (reg: 0x75, val: 0x1C)
0000091F  | 54: YM2151 (reg: 0x26, val: 0xFC)
00000922  | 54: YM2151 (reg: 0x76, val: 0x38)
00000925  | 70: WAIT n+1 (val: 1)
00000926  | 54: YM2151 (reg: 0x24, val: 0xFC)
00000929  | 54: YM2151 (reg: 0x74, val: 0x14)
0000092C  | 54: YM2151 (reg: 0x25, val: 0xFC)
0000092F  | 54: YM2151 (reg: 0x75, val: 0x1C)
00000932  | 54: YM2151 (reg: 0x26, val: 0xFC)
00000935  | 54: YM2151 (reg: 0x76, val: 0x38)
00000938  | 61: WAIT (val: 543)
0000093B  | 54: YM2151 (reg: 0x24, val: 0xFC)
0000093E  | 54: YM2151 (reg: 0x74, val: 0x14)
00000941  | 74: WAIT n+1 (val: 5)
00000942  | 54: YM2151 (reg: 0x25, val: 0xFC)
00000945  | 54: YM2151 (reg: 0x75, val: 0x1C)
00000948  | 75: WAIT n+1 (val: 6)
00000949  | 54: YM2151 (reg: 0x26, val: 0xFC)
0000094C  | 54: YM2151 (reg: 0x76, val: 0x38)
0000094F  | 75: WAIT n+1 (val: 6)
00000950  | 71: WAIT n+1 (val: 2)
00000951  | 54: YM2151 (reg: 0x24, val: 0xFC)
00000954  | 54: YM2151 (reg: 0x74, val: 0x14)
00000957  | 54: YM2151 (reg: 0x25, val: 0xFC)
0000095A  | 54: YM2151 (reg: 0x75, val: 0x1C)
0000095D  | 54: YM2151 (reg: 0x26, val: 0xFC)
00000960  | 54: YM2151 (reg: 0x76, val: 0x38)
00000963  | 61: WAIT (val: 565)
00000966  | 54: YM2151 (reg: 0x24, val: 0xFC)
00000969  | 54: YM2151 (reg: 0x74, val: 0x14)
0000096C  | 74: WAIT n+1 (val: 5)
0000096D  | 54: YM2151 (reg: 0x25, val: 0xFC)
00000970  | 54: YM2151 (reg: 0x75, val: 0x1C)
00000973  | 74: WAIT n+1 (val: 5)
00000974  | 54: YM2151 (reg: 0x26, val: 0xFC)
00000977  | 54: YM2151 (reg: 0x76, val: 0x38)
0000097A  | 74: WAIT n+1 (val: 5)
0000097B  | 71: WAIT n+1 (val: 2)
0000097C  | 54: YM2151 (reg: 0x24, val: 0xFC)
0000097F  | 54: YM2151 (reg: 0x74, val: 0x14)
00000982  | 54: YM2151 (reg: 0x25, val: 0xFC)
00000985  | 54: YM2151 (reg: 0x75, val: 0x1C)
00000988  | 54: YM2151 (reg: 0x26, val: 0xFC)
0000098B  | 54: YM2151 (reg: 0x76, val: 0x38)
0000098E  | 61: WAIT (val: 567)
00000991  | 54: YM2151 (reg: 0x24, val: 0xFC)
00000994  | 54: YM2151 (reg: 0x74, val: 0x14)
00000997  | 76: WAIT n+1 (val: 7)
00000998  | 54: YM2151 (reg: 0x2C, val: 0x61)
0000099B  | 54: YM2151 (reg: 0x34, val: 0x7C)
0000099E  | 54: YM2151 (reg: 0x24, val: 0xFC)
000009A1  | 54: YM2151 (reg: 0x74, val: 0x14)
000009A4  | 54: YM2151 (reg: 0x24, val: 0xFC)
000009A7  | 54: YM2151 (reg: 0x74, val: 0x14)
000009AA  | 74: WAIT n+1 (val: 5)
000009AB  | 54: YM2151 (reg: 0x25, val: 0xFC)
000009AE  | 54: YM2151 (reg: 0x75, val: 0x1C)
000009B1  | 75: WAIT n+1 (val: 6)
000009B2  | 54: YM2151 (reg: 0x2D, val: 0x55)
000009B5  | 54: YM2151 (reg: 0x35, val: 0x6C)
000009B8  | 54: YM2151 (reg: 0x25, val: 0xFC)
000009BB  | 54: YM2151 (reg: 0x75, val: 0x1C)
000009BE  | 54: YM2151 (reg: 0x25, val: 0xFC)
000009C1  | 54: YM2151 (reg: 0x75, val: 0x1C)
000009C4  | 74: WAIT n+1 (val: 5)
000009C5  | 54: YM2151 (reg: 0x26, val: 0xFC)
000009C8  | 54: YM2151 (reg: 0x76, val: 0x38)
000009CB  | 75: WAIT n+1 (val: 6)
000009CC  | 54: YM2151 (reg: 0x2E, val: 0x41)
000009CF  | 54: YM2151 (reg: 0x36, val: 0x08)
000009D2  | 54: YM2151 (reg: 0x26, val: 0xFC)
000009D5  | 54: YM2151 (reg: 0x76, val: 0x38)
000009D8  | 54: YM2151 (reg: 0x2E, val: 0x51)
000009DB  | 54: YM2151 (reg: 0x36, val: 0x6C)
000009DE  | 54: YM2151 (reg: 0x26, val: 0xFC)
000009E1  | 54: YM2151 (reg: 0x76, val: 0x38)
000009E4  | 70: WAIT n+1 (val: 1)
000009E5  | 73: WAIT n+1 (val: 4)
000009E6  | 75: WAIT n+1 (val: 6)
000009E7  | 70: WAIT n+1 (val: 1)
000009E8  | 54: YM2151 (reg: 0x24, val: 0xFC)
000009EB  | 54: YM2151 (reg: 0x74, val: 0x14)
000009EE  | 54: YM2151 (reg: 0x25, val: 0xFC)
000009F1  | 54: YM2151 (reg: 0x75, val: 0x1C)
000009F4  | 54: YM2151 (reg: 0x26, val: 0xFC)
000009F7  | 54: YM2151 (reg: 0x76, val: 0x38)
000009FA  | 70: WAIT n+1 (val: 1)
000009FB  | 54: YM2151 (reg: 0x24, val: 0xFC)
000009FE  | 54: YM2151 (reg: 0x74, val: 0x14)
00000A01  | 54: YM2151 (reg: 0x25, val: 0xFC)
00000A04  | 54: YM2151 (reg: 0x75, val: 0x1C)
00000A07  | 54: YM2151 (reg: 0x26, val: 0xFC)
00000A0A  | 54: YM2151 (reg: 0x76, val: 0x38)
00000A0D  | 61: WAIT (val: 543)
00000A10  | 54: YM2151 (reg: 0x24, val: 0xFC)
00000A13  | 54: YM2151 (reg: 0x74, val: 0x14)
00000A16  | 74: WAIT n+1 (val: 5)
00000A17  | 54: YM2151 (reg: 0x25, val: 0xFC)
00000A1A  | 54: YM2151 (reg: 0x75, val: 0x1C)
00000A1D  | 74: WAIT n+1 (val: 5)
00000A1E  | 54: YM2151 (reg: 0x26, val: 0xFC)
00000A21  | 54: YM2151 (reg: 0x76, val: 0x38)
00000A24  | 74: WAIT n+1 (val: 5)
00000A25  | 70: WAIT n+1 (val: 1)
00000A26  | 54: YM2151 (reg: 0x24, val: 0xFC)
00000A29  | 54: YM2151 (reg: 0x74, val: 0x14)
00000A2C  | 54: YM2151 (reg: 0x25, val: 0xFC)
00000A2F  | 54: YM2151 (reg: 0x75, val: 0x1C)
00000A32  | 54: YM2151 (reg: 0x26, val: 0xFC)
00000A35  | 54: YM2151 (reg: 0x76, val: 0x38)
00000A38  | 61: WAIT (val: 568)
00000A3B  | 54: YM2151 (reg: 0x24, val: 0xFC)
00000A3E  | 54: YM2151 (reg: 0x74, val: 0x14)
00000A41  | 74: WAIT n+1 (val: 5)
00000A42  | 54: YM2151 (reg: 0x25, val: 0xFC)
00000A45  | 54: YM2151 (reg: 0x75, val: 0x1C)
00000A48  | 75: WAIT n+1 (val: 6)
00000A49  | 54: YM2151 (reg: 0x26, val: 0xFC)
00000A4C  | 54: YM2151 (reg: 0x76, val: 0x38)
00000A4F  | 75: WAIT n+1 (val: 6)
00000A50  | 71: WAIT n+1 (val: 2)
00000A51  | 54: YM2151 (reg: 0x24, val: 0xFC)
00000A54  | 54: YM2151 (reg: 0x74, val: 0x14)
00000A57  | 54: YM2151 (reg: 0x25, val: 0xFC)
00000A5A  | 54: YM2151 (reg: 0x75, val: 0x1C)
