--- Parsing VGM from 5.00s to 15.00s ---
Sample range: 220500 to 661500

Time (s)     Samples      Command             
11.9600      527436       AY8910: reg 0x09, val 0x0A
11.9600      527436       WAIT: 882 samples (1/50s)
11.9800      528318       AY8910: reg 0x04, val 0xEF
11.9800      528318       AY8910: reg 0x06, val 0x05
11.9800      528318       AY8910: reg 0x09, val 0x08
11.9800      528318       WAIT: 882 samples (1/50s)
12.0000      529200       AY8910: reg 0x00, val 0x96
12.0000      529200       AY8910: reg 0x02, val 0xCA
12.0000      529200       AY8910: reg 0x03, val 0x02
12.0000      529200       AY8910: reg 0x06, val 0x00
12.0000      529200       AY8910: reg 0x08, val 0x0F
12.0000      529200       AY8910: reg 0x09, val 0x0C
12.0000      529200       AY8910: reg 0x0A, val 0x0E
12.0000      529200       AY8910: reg 0x0D, val 0x0C
12.0000      529200       WAIT: 882 samples (1/50s)
12.0200      530082       AY8910: reg 0x04, val 0xB2
12.0200      530082       AY8910: reg 0x07, val 0x3A
12.0200      530082       AY8910: reg 0x08, val 0x0E
12.0200      530082       AY8910: reg 0x09, val 0x1F
12.0200      530082       AY8910: reg 0x0B, val 0x59
12.0200      530082       WAIT: 882 samples (1/50s)
12.0400      530964       AY8910: reg 0x04, val 0x96
12.0400      530964       WAIT: 882 samples (1/50s)
12.0600      531846       AY8910: reg 0x04, val 0xEF
12.0600      531846       AY8910: reg 0x08, val 0x0D
12.0600      531846       WAIT: 882 samples (1/50s)
12.0800      532728       AY8910: reg 0x00, val 0x85
12.0800      532728       AY8910: reg 0x08, val 0x0A
12.0800      532728       WAIT: 882 samples (1/50s)
12.1000      533610       AY8910: reg 0x04, val 0xB2
12.1000      533610       AY8910: reg 0x08, val 0x09
12.1000      533610       WAIT: 882 samples (1/50s)
12.1200      534492       AY8910: reg 0x04, val 0x96
12.1200      534492       WAIT: 882 samples (1/50s)
12.1400      535374       AY8910: reg 0x04, val 0xEF
12.1400      535374       WAIT: 882 samples (1/50s)
12.1600      536256       AY8910: reg 0x00, val 0x9F
12.1600      536256       AY8910: reg 0x07, val 0x2A
12.1600      536256       AY8910: reg 0x08, val 0x0F
12.1600      536256       AY8910: reg 0x09, val 0x0C
12.1600      536256       AY8910: reg 0x0A, val 0x09
12.1600      536256       AY8910: reg 0x0D, val 0x0E
12.1600      536256       WAIT: 882 samples (1/50s)
12.1800      537138       AY8910: reg 0x04, val 0xB2
12.1800      537138       AY8910: reg 0x07, val 0x3A
12.1800      537138       AY8910: reg 0x08, val 0x0E
12.1800      537138       AY8910: reg 0x09, val 0x1F
12.1800      537138       WAIT: 882 samples (1/50s)
12.2000      538020       AY8910: reg 0x04, val 0x96
12.2000      538020       WAIT: 882 samples (1/50s)
12.2200      538902       AY8910: reg 0x04, val 0xEF
12.2200      538902       AY8910: reg 0x08, val 0x0D
12.2200      538902       WAIT: 882 samples (1/50s)
12.2400      539784       AY8910: reg 0x00, val 0x96
12.2400      539784       AY8910: reg 0x08, val 0x0A
12.2400      539784       WAIT: 882 samples (1/50s)
12.2600      540666       AY8910: reg 0x04, val 0xB2
12.2600      540666       AY8910: reg 0x08, val 0x09
12.2600      540666       WAIT: 882 samples (1/50s)
12.2800      541548       AY8910: reg 0x04, val 0x96
12.2800      541548       WAIT: 882 samples (1/50s)
12.3000      542430       AY8910: reg 0x04, val 0xEF
12.3000      542430       WAIT: 882 samples (1/50s)
12.3200      543312       AY8910: reg 0x00, val 0xEF
12.3200      543312       AY8910: reg 0x02, val 0x65
12.3200      543312       AY8910: reg 0x03, val 0x01
12.3200      543312       AY8910: reg 0x04, val 0xB2
12.3200      543312       AY8910: reg 0x07, val 0x2A
12.3200      543312       AY8910: reg 0x08, val 0x0F
12.3200      543312       AY8910: reg 0x09, val 0x0C
12.3200      543312       AY8910: reg 0x0A, val 0x0E
12.3200      543312       AY8910: reg 0x0D, val 0x0E
12.3200      543312       WAIT: 882 samples (1/50s)
12.3400      544194       AY8910: reg 0x04, val 0x96
12.3400      544194       AY8910: reg 0x07, val 0x3A
12.3400      544194       AY8910: reg 0x08, val 0x0E
12.3400      544194       AY8910: reg 0x09, val 0x1F
12.3400      544194       AY8910: reg 0x0B, val 0x2D
12.3400      544194       WAIT: 882 samples (1/50s)
12.3600      545076       AY8910: reg 0x04, val 0x77
12.3600      545076       WAIT: 882 samples (1/50s)
12.3800      545958       AY8910: reg 0x04, val 0xB2
12.3800      545958       AY8910: reg 0x08, val 0x0D
12.3800      545958       WAIT: 882 samples (1/50s)
12.4000      546840       AY8910: reg 0x00, val 0x9F
12.4000      546840       AY8910: reg 0x08, val 0x0A
12.4000      546840       AY8910: reg 0x0A, val 0x09
12.4000      546840       WAIT: 882 samples (1/50s)
12.4200      547722       AY8910: reg 0x04, val 0x96
12.4200      547722       AY8910: reg 0x08, val 0x09
12.4200      547722       WAIT: 882 samples (1/50s)
12.4400      548604       AY8910: reg 0x04, val 0x77
12.4400      548604       WAIT: 882 samples (1/50s)
12.4600      549486       AY8910: reg 0x04, val 0xB2
12.4600      549486       WAIT: 882 samples (1/50s)
12.4800      550368       AY8910: reg 0x00, val 0x96
12.4800      550368       AY8910: reg 0x02, val 0x5F
12.4800      550368       AY8910: reg 0x03, val 0x02
12.4800      550368       AY8910: reg 0x06, val 0x07
12.4800      550368       AY8910: reg 0x07, val 0x28
12.4800      550368       AY8910: reg 0x08, val 0x0F
12.4800      550368       AY8910: reg 0x09, val 0x0F
12.4800      550368       AY8910: reg 0x0A, val 0x0E
12.4800      550368       WAIT: 882 samples (1/50s)
12.5000      551250       AY8910: reg 0x02, val 0xDF
12.5000      551250       AY8910: reg 0x04, val 0x96
12.5000      551250       AY8910: reg 0x06, val 0x02
12.5000      551250       AY8910: reg 0x08, val 0x0E
12.5000      551250       WAIT: 882 samples (1/50s)
12.5200      552132       AY8910: reg 0x02, val 0x5F
12.5200      552132       AY8910: reg 0x03, val 0x03
12.5200      552132       AY8910: reg 0x04, val 0x77
12.5200      552132       AY8910: reg 0x06, val 0x0A
12.5200      552132       AY8910: reg 0x09, val 0x0E
12.5200      552132       WAIT: 882 samples (1/50s)
12.5400      553014       AY8910: reg 0x02, val 0xDF
12.5400      553014       AY8910: reg 0x04, val 0xB2
12.5400      553014       AY8910: reg 0x06, val 0x09
12.5400      553014       AY8910: reg 0x08, val 0x0D
12.5400      553014       AY8910: reg 0x09, val 0x0D
12.5400      553014       WAIT: 882 samples (1/50s)
12.5600      553896       AY8910: reg 0x00, val 0xEF
12.5600      553896       AY8910: reg 0x02, val 0x5F
12.5600      553896       AY8910: reg 0x03, val 0x04
12.5600      553896       AY8910: reg 0x06, val 0x08
12.5600      553896       AY8910: reg 0x08, val 0x0A
12.5600      553896       AY8910: reg 0x09, val 0x0C
12.5600      553896       AY8910: reg 0x0A, val 0x09
12.5600      553896       WAIT: 882 samples (1/50s)
12.5800      554778       AY8910: reg 0x02, val 0xDF
12.5800      554778       AY8910: reg 0x04, val 0x96
12.5800      554778       AY8910: reg 0x06, val 0x07
12.5800      554778       AY8910: reg 0x08, val 0x09
12.5800      554778       AY8910: reg 0x09, val 0x0B
12.5800      554778       WAIT: 882 samples (1/50s)
12.6000      555660       AY8910: reg 0x03, val 0x01
12.6000      555660       AY8910: reg 0x04, val 0x77
12.6000      555660       AY8910: reg 0x06, val 0x06
12.6000      555660       AY8910: reg 0x07, val 0x2A
12.6000      555660       AY8910: reg 0x09, val 0x0A
12.6000      555660       WAIT: 882 samples (1/50s)
12.6200      556542       AY8910: reg 0x04, val 0xB2
12.6200      556542       AY8910: reg 0x06, val 0x05
12.6200      556542       AY8910: reg 0x09, val 0x08
12.6200      556542       WAIT: 882 samples (1/50s)
12.6400      557424       AY8910: reg 0x00, val 0x85
12.6400      557424       AY8910: reg 0x02, val 0x65
12.6400      557424       AY8910: reg 0x06, val 0x00
12.6400      557424       AY8910: reg 0x08, val 0x0F
12.6400      557424       AY8910: reg 0x09, val 0x0C
12.6400      557424       AY8910: reg 0x0A, val 0x0E
12.6400      557424       AY8910: reg 0x0D, val 0x0E
12.6400      557424       WAIT: 882 samples (1/50s)
12.6600      558306       AY8910: reg 0x04, val 0x96
12.6600      558306       AY8910: reg 0x07, val 0x3A
12.6600      558306       AY8910: reg 0x08, val 0x0E
12.6600      558306       AY8910: reg 0x09, val 0x1F
12.6600      558306       WAIT: 882 samples (1/50s)
12.6800      559188       AY8910: reg 0x04, val 0x77
12.6800      559188       WAIT: 882 samples (1/50s)
12.7000      560070       AY8910: reg 0x04, val 0xB2
12.7000      560070       AY8910: reg 0x08, val 0x0D
12.7000      560070       WAIT: 882 samples (1/50s)
12.7200      560952       AY8910: reg 0x00, val 0x96
12.7200      560952       AY8910: reg 0x08, val 0x0A
12.7200      560952       WAIT: 882 samples (1/50s)
12.7400      561834       AY8910: reg 0x04, val 0x96
12.7400      561834       AY8910: reg 0x08, val 0x09
12.7400      561834       WAIT: 882 samples (1/50s)
12.7600      562716       AY8910: reg 0x04, val 0x77
12.7600      562716       WAIT: 882 samples (1/50s)
12.7800      563598       AY8910: reg 0x04, val 0xB2
12.7800      563598       WAIT: 882 samples (1/50s)
12.8000      564480       AY8910: reg 0x00, val 0x77
12.8000      564480       AY8910: reg 0x02, val 0xCA
12.8000      564480       AY8910: reg 0x03, val 0x02
12.8000      564480       AY8910: reg 0x04, val 0x96
12.8000      564480       AY8910: reg 0x07, val 0x2A
12.8000      564480       AY8910: reg 0x08, val 0x0F
12.8000      564480       AY8910: reg 0x09, val 0x0C
12.8000      564480       AY8910: reg 0x0D, val 0x0E
12.8000      564480       WAIT: 882 samples (1/50s)
12.8200      565362       AY8910: reg 0x04, val 0x77
12.8200      565362       AY8910: reg 0x07, val 0x3A
12.8200      565362       AY8910: reg 0x08, val 0x0E
12.8200      565362       AY8910: reg 0x09, val 0x1F
12.8200      565362       AY8910: reg 0x0B, val 0x59
12.8200      565362       WAIT: 882 samples (1/50s)
12.8400      566244       AY8910: reg 0x04, val 0x64
12.8400      566244       WAIT: 882 samples (1/50s)
12.8600      567126       AY8910: reg 0x04, val 0x96
12.8600      567126       AY8910: reg 0x08, val 0x0D
12.8600      567126       WAIT: 882 samples (1/50s)
12.8800      568008       AY8910: reg 0x00, val 0x85
12.8800      568008       AY8910: reg 0x08, val 0x0A
12.8800      568008       AY8910: reg 0x0A, val 0x09
12.8800      568008       WAIT: 882 samples (1/50s)
12.9000      568890       AY8910: reg 0x04, val 0x77
12.9000      568890       AY8910: reg 0x08, val 0x09
12.9000      568890       WAIT: 882 samples (1/50s)
12.9200      569772       AY8910: reg 0x04, val 0x64
12.9200      569772       WAIT: 882 samples (1/50s)
12.9400      570654       AY8910: reg 0x04, val 0x96
12.9400      570654       WAIT: 882 samples (1/50s)
12.9600      571536       AY8910: reg 0x00, val 0xEF
12.9600      571536       AY8910: reg 0x02, val 0x58
12.9600      571536       AY8910: reg 0x07, val 0x2A
12.9600      571536       AY8910: reg 0x08, val 0x0F
12.9600      571536       AY8910: reg 0x09, val 0x0C
12.9600      571536       AY8910: reg 0x0A, val 0x0E
12.9600      571536       AY8910: reg 0x0D, val 0x0C
12.9600      571536       WAIT: 882 samples (1/50s)
12.9800      572418       AY8910: reg 0x04, val 0x77
12.9800      572418       AY8910: reg 0x07, val 0x3A
12.9800      572418       AY8910: reg 0x08, val 0x0E
12.9800      572418       AY8910: reg 0x09, val 0x1F
12.9800      572418       AY8910: reg 0x0B, val 0x4B
12.9800      572418       WAIT: 882 samples (1/50s)
13.0000      573300       AY8910: reg 0x04, val 0x64
13.0000      573300       WAIT: 882 samples (1/50s)
13.0200      574182       AY8910: reg 0x04, val 0x96
13.0200      574182       AY8910: reg 0x08, val 0x0D
13.0200      574182       WAIT: 882 samples (1/50s)
13.0400      575064       AY8910: reg 0x00, val 0x77
13.0400      575064       AY8910: reg 0x08, val 0x0A
13.0400      575064       AY8910: reg 0x0A, val 0x09
13.0400      575064       WAIT: 882 samples (1/50s)
13.0600      575946       AY8910: reg 0x04, val 0x77
13.0600      575946       AY8910: reg 0x08, val 0x09
13.0600      575946       WAIT: 882 samples (1/50s)
13.0800      576828       AY8910: reg 0x04, val 0x64
13.0800      576828       WAIT: 882 samples (1/50s)
13.1000      577710       AY8910: reg 0x04, val 0x96
13.1000      577710       WAIT: 882 samples (1/50s)
13.1200      578592       AY8910: reg 0x00, val 0x85
13.1200      578592       AY8910: reg 0x02, val 0x5F
13.1200      578592       AY8910: reg 0x04, val 0xB2
13.1200      578592       AY8910: reg 0x06, val 0x07
13.1200      578592       AY8910: reg 0x07, val 0x28
13.1200      578592       AY8910: reg 0x08, val 0x0F
13.1200      578592       AY8910: reg 0x09, val 0x0F
13.1200      578592       AY8910: reg 0x0A, val 0x0E
13.1200      578592       WAIT: 882 samples (1/50s)
13.1400      579474       AY8910: reg 0x02, val 0xDF
13.1400      579474       AY8910: reg 0x04, val 0x96
13.1400      579474       AY8910: reg 0x06, val 0x02
13.1400      579474       AY8910: reg 0x08, val 0x0E
13.1400      579474       WAIT: 882 samples (1/50s)
13.1600      580356       AY8910: reg 0x02, val 0x5F
13.1600      580356       AY8910: reg 0x03, val 0x03
13.1600      580356       AY8910: reg 0x04, val 0x77
13.1600      580356       AY8910: reg 0x06, val 0x0A
13.1600      580356       AY8910: reg 0x09, val 0x0E
13.1600      580356       WAIT: 882 samples (1/50s)
13.1800      581238       AY8910: reg 0x02, val 0xDF
13.1800      581238       AY8910: reg 0x04, val 0xB2
13.1800      581238       AY8910: reg 0x06, val 0x09
13.1800      581238       AY8910: reg 0x08, val 0x0D
13.1800      581238       AY8910: reg 0x09, val 0x0D
13.1800      581238       WAIT: 882 samples (1/50s)
13.2000      582120       AY8910: reg 0x00, val 0xEF
13.2000      582120       AY8910: reg 0x02, val 0x5F
13.2000      582120       AY8910: reg 0x03, val 0x04
13.2000      582120       AY8910: reg 0x06, val 0x08
13.2000      582120       AY8910: reg 0x08, val 0x0A
13.2000      582120       AY8910: reg 0x09, val 0x0C
13.2000      582120       AY8910: reg 0x0A, val 0x09
13.2000      582120       WAIT: 882 samples (1/50s)
13.2200      583002       AY8910: reg 0x02, val 0xDF
13.2200      583002       AY8910: reg 0x04, val 0x96
13.2200      583002       AY8910: reg 0x06, val 0x07
13.2200      583002       AY8910: reg 0x08, val 0x09
13.2200      583002       AY8910: reg 0x09, val 0x0B
13.2200      583002       WAIT: 882 samples (1/50s)
13.2400      583884       AY8910: reg 0x03, val 0x01
13.2400      583884       AY8910: reg 0x04, val 0x77
13.2400      583884       AY8910: reg 0x06, val 0x06
13.2400      583884       AY8910: reg 0x07, val 0x2A
13.2400      583884       AY8910: reg 0x09, val 0x0A
13.2400      583884       WAIT: 882 samples (1/50s)
13.2600      584766       AY8910: reg 0x04, val 0xB2
13.2600      584766       AY8910: reg 0x06, val 0x05
13.2600      584766       AY8910: reg 0x09, val 0x08
13.2600      584766       WAIT: 882 samples (1/50s)
13.2800      585648       AY8910: reg 0x02, val 0x58
13.2800      585648       AY8910: reg 0x03, val 0x02
13.2800      585648       AY8910: reg 0x04, val 0x96
13.2800      585648       AY8910: reg 0x06, val 0x00
13.2800      585648       AY8910: reg 0x08, val 0x0F
13.2800      585648       AY8910: reg 0x09, val 0x0C
13.2800      585648       AY8910: reg 0x0A, val 0x0E
13.2800      585648       AY8910: reg 0x0D, val 0x0C
13.2800      585648       WAIT: 882 samples (1/50s)
13.3000      586530       AY8910: reg 0x04, val 0x77
13.3000      586530       AY8910: reg 0x07, val 0x3A
13.3000      586530       AY8910: reg 0x08, val 0x0E
13.3000      586530       AY8910: reg 0x09, val 0x1F
13.3000      586530       WAIT: 882 samples (1/50s)
13.3200      587412       AY8910: reg 0x04, val 0x64
13.3200      587412       WAIT: 882 samples (1/50s)
13.3400      588294       AY8910: reg 0x04, val 0x96
13.3400      588294       AY8910: reg 0x08, val 0x0D
13.3400      588294       WAIT: 882 samples (1/50s)
13.3600      589176       AY8910: reg 0x00, val 0x85
13.3600      589176       AY8910: reg 0x08, val 0x0A
13.3600      589176       WAIT: 882 samples (1/50s)
13.3800      590058       AY8910: reg 0x04, val 0x77
13.3800      590058       AY8910: reg 0x08, val 0x09
13.3800      590058       WAIT: 882 samples (1/50s)
13.4000      590940       AY8910: reg 0x04, val 0x64
13.4000      590940       WAIT: 882 samples (1/50s)
13.4200      591822       AY8910: reg 0x04, val 0x96
13.4200      591822       WAIT: 882 samples (1/50s)
13.4400      592704       AY8910: reg 0x00, val 0x96
13.4400      592704       AY8910: reg 0x02, val 0x2C
13.4400      592704       AY8910: reg 0x03, val 0x01
13.4400      592704       AY8910: reg 0x07, val 0x2A
13.4400      592704       AY8910: reg 0x08, val 0x0F
13.4400      592704       AY8910: reg 0x09, val 0x0C
13.4400      592704       AY8910: reg 0x0A, val 0x09
13.4400      592704       AY8910: reg 0x0D, val 0x0E
13.4400      592704       WAIT: 882 samples (1/50s)
13.4600      593586       AY8910: reg 0x04, val 0x77
13.4600      593586       AY8910: reg 0x07, val 0x3A
13.4600      593586       AY8910: reg 0x08, val 0x0E
13.4600      593586       AY8910: reg 0x09, val 0x1F
13.4600      593586       AY8910: reg 0x0B, val 0x26
13.4600      593586       WAIT: 882 samples (1/50s)
13.4800      594468       AY8910: reg 0x04, val 0x64
13.4800      594468       WAIT: 882 samples (1/50s)
13.5000      595350       AY8910: reg 0x04, val 0x96
13.5000      595350       AY8910: reg 0x08, val 0x0D
13.5000      595350       WAIT: 882 samples (1/50s)
13.5200      596232       AY8910: reg 0x00, val 0xEF
13.5200      596232       AY8910: reg 0x08, val 0x0A
13.5200      596232       WAIT: 882 samples (1/50s)
13.5400      597114       AY8910: reg 0x04, val 0x77
13.5400      597114       AY8910: reg 0x08, val 0x09
13.5400      597114       WAIT: 882 samples (1/50s)
13.5600      597996       AY8910: reg 0x04, val 0x64
13.5600      597996       WAIT: 882 samples (1/50s)
13.5800      598878       AY8910: reg 0x04, val 0x96
13.5800      598878       WAIT: 882 samples (1/50s)
13.6000      599760       AY8910: reg 0x02, val 0x58
13.6000      599760       AY8910: reg 0x03, val 0x02
13.6000      599760       AY8910: reg 0x07, val 0x2A
13.6000      599760       AY8910: reg 0x08, val 0x0F
13.6000      599760       AY8910: reg 0x09, val 0x0C
13.6000      599760       AY8910: reg 0x0A, val 0x0E
13.6000      599760       AY8910: reg 0x0D, val 0x0C
13.6000      599760       WAIT: 882 samples (1/50s)
13.6200      600642       AY8910: reg 0x04, val 0x77
13.6200      600642       AY8910: reg 0x07, val 0x3A
13.6200      600642       AY8910: reg 0x08, val 0x0E
13.6200      600642       AY8910: reg 0x09, val 0x1F
13.6200      600642       AY8910: reg 0x0B, val 0x4B
13.6200      600642       WAIT: 882 samples (1/50s)
13.6400      601524       AY8910: reg 0x04, val 0x64
13.6400      601524       WAIT: 882 samples (1/50s)
13.6600      602406       AY8910: reg 0x04, val 0x96
13.6600      602406       AY8910: reg 0x08, val 0x0D
13.6600      602406       WAIT: 882 samples (1/50s)
13.6800      603288       AY8910: reg 0x00, val 0x96
13.6800      603288       AY8910: reg 0x08, val 0x0A
13.6800      603288       WAIT: 882 samples (1/50s)
13.7000      604170       AY8910: reg 0x04, val 0x77
13.7000      604170       AY8910: reg 0x08, val 0x09
13.7000      604170       WAIT: 882 samples (1/50s)
13.7200      605052       AY8910: reg 0x04, val 0x64
13.7200      605052       WAIT: 882 samples (1/50s)
13.7400      605934       AY8910: reg 0x04, val 0x96
13.7400      605934       WAIT: 882 samples (1/50s)
13.7600      606816       AY8910: reg 0x00, val 0x9F
13.7600      606816       AY8910: reg 0x02, val 0x5F
13.7600      606816       AY8910: reg 0x06, val 0x07
13.7600      606816       AY8910: reg 0x07, val 0x28
13.7600      606816       AY8910: reg 0x08, val 0x0F
13.7600      606816       AY8910: reg 0x09, val 0x0F
13.7600      606816       AY8910: reg 0x0A, val 0x09
13.7600      606816       WAIT: 882 samples (1/50s)
13.7800      607698       AY8910: reg 0x02, val 0xDF
13.7800      607698       AY8910: reg 0x04, val 0x77
13.7800      607698       AY8910: reg 0x06, val 0x02
13.7800      607698       AY8910: reg 0x08, val 0x0E
13.7800      607698       WAIT: 882 samples (1/50s)
13.8000      608580       AY8910: reg 0x02, val 0x5F
13.8000      608580       AY8910: reg 0x03, val 0x03
13.8000      608580       AY8910: reg 0x04, val 0x64
13.8000      608580       AY8910: reg 0x06, val 0x0A
13.8000      608580       AY8910: reg 0x09, val 0x0E
13.8000      608580       WAIT: 882 samples (1/50s)
13.8200      609462       AY8910: reg 0x02, val 0xDF
13.8200      609462       AY8910: reg 0x04, val 0x96
13.8200      609462       AY8910: reg 0x06, val 0x09
13.8200      609462       AY8910: reg 0x08, val 0x0D
13.8200      609462       AY8910: reg 0x09, val 0x0D
13.8200      609462       WAIT: 882 samples (1/50s)
13.8400      610344       AY8910: reg 0x00, val 0xEF
13.8400      610344       AY8910: reg 0x02, val 0x5F
13.8400      610344       AY8910: reg 0x03, val 0x04
13.8400      610344       AY8910: reg 0x06, val 0x08
13.8400      610344       AY8910: reg 0x08, val 0x0A
13.8400      610344       AY8910: reg 0x09, val 0x0C
13.8400      610344       WAIT: 882 samples (1/50s)
13.8600      611226       AY8910: reg 0x02, val 0xDF
13.8600      611226       AY8910: reg 0x04, val 0x77
13.8600      611226       AY8910: reg 0x06, val 0x07
13.8600      611226       AY8910: reg 0x08, val 0x09
13.8600      611226       AY8910: reg 0x09, val 0x0B
13.8600      611226       WAIT: 882 samples (1/50s)
13.8800      612108       AY8910: reg 0x03, val 0x01
13.8800      612108       AY8910: reg 0x04, val 0x64
13.8800      612108       AY8910: reg 0x06, val 0x06
13.8800      612108       AY8910: reg 0x07, val 0x2A
13.8800      612108       AY8910: reg 0x09, val 0x0A
13.8800      612108       WAIT: 882 samples (1/50s)
13.9000      612990       AY8910: reg 0x04, val 0x96
13.9000      612990       AY8910: reg 0x06, val 0x05
13.9000      612990       AY8910: reg 0x09, val 0x08
13.9000      612990       WAIT: 882 samples (1/50s)
13.9200      613872       AY8910: reg 0x00, val 0x96
13.9200      613872       AY8910: reg 0x02, val 0x2C
13.9200      613872       AY8910: reg 0x06, val 0x00
13.9200      613872       AY8910: reg 0x08, val 0x0F
13.9200      613872       AY8910: reg 0x09, val 0x0C
13.9200      613872       AY8910: reg 0x0A, val 0x0E
13.9200      613872       AY8910: reg 0x0D, val 0x0E
13.9200      613872       WAIT: 882 samples (1/50s)
13.9400      614754       AY8910: reg 0x04, val 0x77
13.9400      614754       AY8910: reg 0x07, val 0x3A
13.9400      614754       AY8910: reg 0x08, val 0x0E
13.9400      614754       AY8910: reg 0x09, val 0x1F
13.9400      614754       AY8910: reg 0x0B, val 0x26
13.9400      614754       WAIT: 882 samples (1/50s)
13.9600      615636       AY8910: reg 0x04, val 0x64
13.9600      615636       WAIT: 882 samples (1/50s)
13.9800      616518       AY8910: reg 0x04, val 0x96
13.9800      616518       AY8910: reg 0x08, val 0x0D
13.9800      616518       WAIT: 882 samples (1/50s)
14.0000      617400       AY8910: reg 0x00, val 0x9F
14.0000      617400       AY8910: reg 0x08, val 0x0A
14.0000      617400       AY8910: reg 0x0A, val 0x09
14.0000      617400       WAIT: 882 samples (1/50s)
14.0200      618282       AY8910: reg 0x04, val 0x77
14.0200      618282       AY8910: reg 0x08, val 0x09
14.0200      618282       WAIT: 882 samples (1/50s)
14.0400      619164       AY8910: reg 0x04, val 0x64
14.0400      619164       WAIT: 882 samples (1/50s)
14.0600      620046       AY8910: reg 0x04, val 0x96
14.0600      620046       WAIT: 882 samples (1/50s)
14.0800      620928       AY8910: reg 0x02, val 0x0A
14.0800      620928       AY8910: reg 0x04, val 0xC8
14.0800      620928       AY8910: reg 0x07, val 0x2A
14.0800      620928       AY8910: reg 0x08, val 0x0F
14.0800      620928       AY8910: reg 0x09, val 0x0C
14.0800      620928       AY8910: reg 0x0A, val 0x0E
14.0800      620928       AY8910: reg 0x0D, val 0x0E
14.0800      620928       WAIT: 882 samples (1/50s)
14.1000      621810       AY8910: reg 0x04, val 0x9F
14.1000      621810       AY8910: reg 0x07, val 0x3A
14.1000      621810       AY8910: reg 0x08, val 0x0E
14.1000      621810       AY8910: reg 0x09, val 0x1F
14.1000      621810       AY8910: reg 0x0B, val 0x21
14.1000      621810       WAIT: 882 samples (1/50s)
14.1200      622692       AY8910: reg 0x04, val 0x85
14.1200      622692       WAIT: 882 samples (1/50s)
14.1400      623574       AY8910: reg 0x04, val 0xC8
14.1400      623574       AY8910: reg 0x08, val 0x0D
14.1400      623574       WAIT: 882 samples (1/50s)
14.1600      624456       AY8910: reg 0x00, val 0xEF
14.1600      624456       AY8910: reg 0x08, val 0x0A
14.1600      624456       AY8910: reg 0x0A, val 0x09
14.1600      624456       WAIT: 882 samples (1/50s)
14.1800      625338       AY8910: reg 0x04, val 0x9F
14.1800      625338       AY8910: reg 0x08, val 0x09
14.1800      625338       WAIT: 882 samples (1/50s)
14.2000      626220       AY8910: reg 0x04, val 0x85
14.2000      626220       WAIT: 882 samples (1/50s)
14.2200      627102       AY8910: reg 0x04, val 0xC8
14.2200      627102       WAIT: 882 samples (1/50s)
14.2400      627984       AY8910: reg 0x00, val 0xB2
14.2400      627984       AY8910: reg 0x02, val 0x16
14.2400      627984       AY8910: reg 0x03, val 0x02
14.2400      627984       AY8910: reg 0x07, val 0x2A
14.2400      627984       AY8910: reg 0x08, val 0x0F
14.2400      627984       AY8910: reg 0x09, val 0x0C
14.2400      627984       AY8910: reg 0x0A, val 0x0E
14.2400      627984       AY8910: reg 0x0D, val 0x0C
14.2400      627984       WAIT: 882 samples (1/50s)
14.2600      628866       AY8910: reg 0x04, val 0x9F
14.2600      628866       AY8910: reg 0x07, val 0x3A
14.2600      628866       AY8910: reg 0x08, val 0x0E
14.2600      628866       AY8910: reg 0x09, val 0x1F
14.2600      628866       AY8910: reg 0x0B, val 0x43
14.2600      628866       WAIT: 882 samples (1/50s)
14.2800      629748       AY8910: reg 0x04, val 0x85
14.2800      629748       WAIT: 882 samples (1/50s)
14.3000      630630       AY8910: reg 0x04, val 0xC8
14.3000      630630       AY8910: reg 0x08, val 0x0D
14.3000      630630       WAIT: 882 samples (1/50s)
14.3200      631512       AY8910: reg 0x00, val 0x96
14.3200      631512       AY8910: reg 0x08, val 0x0A
14.3200      631512       AY8910: reg 0x0A, val 0x09
14.3200      631512       WAIT: 882 samples (1/50s)
14.3400      632394       AY8910: reg 0x04, val 0x9F
14.3400      632394       AY8910: reg 0x08, val 0x09
14.3400      632394       WAIT: 882 samples (1/50s)
14.3600      633276       AY8910: reg 0x04, val 0x85
14.3600      633276       WAIT: 882 samples (1/50s)
14.3800      634158       AY8910: reg 0x04, val 0xC8
14.3800      634158       WAIT: 882 samples (1/50s)
14.4000      635040       AY8910: reg 0x00, val 0x0A
14.4000      635040       AY8910: reg 0x01, val 0x01
14.4000      635040       AY8910: reg 0x02, val 0x5F
14.4000      635040       AY8910: reg 0x06, val 0x07
14.4000      635040       AY8910: reg 0x07, val 0x28
14.4000      635040       AY8910: reg 0x08, val 0x0F
14.4000      635040       AY8910: reg 0x09, val 0x0F
14.4000      635040       AY8910: reg 0x0A, val 0x0E
14.4000      635040       WAIT: 882 samples (1/50s)
14.4200      635922       AY8910: reg 0x02, val 0xDF
14.4200      635922       AY8910: reg 0x04, val 0x9F
14.4200      635922       AY8910: reg 0x06, val 0x02
14.4200      635922       AY8910: reg 0x08, val 0x0E
14.4200      635922       WAIT: 882 samples (1/50s)
14.4400      636804       AY8910: reg 0x02, val 0x5F
14.4400      636804       AY8910: reg 0x03, val 0x03
14.4400      636804       AY8910: reg 0x04, val 0x85
14.4400      636804       AY8910: reg 0x06, val 0x0A
14.4400      636804       AY8910: reg 0x09, val 0x0E
